campaign_id,brand,industry,target,city,budget,duration_days,selected_panels,performance_score,estimated_reach,conversion_proxy
9c4fb30f-ecb4-424a-84fa-a8aefc42cf9c,Bellea,retail,étudiants,Bordeaux,304889,3,444,82.61,1826314,110.82
5aec3439-6416-4a8c-a9cb-986d363aa34e,Luxeor,beauté,CSP+,Lyon,5014,45,232,74.94,2737256,112.19
5e462de2-6abc-4e32-a517-f7860c30c201,UrbanFit,retail,CSP+,Paris,212780,10,468,97.92,2558153,60.36
df3e6591-07af-4be4-a7d7-9e208addc69f,AutoMotion,sport,familles,Lyon,62953,5,392,71.91,1144293,96.0
a6279331-7275-427b-a293-ba8cf3725a1a,AutoMotion,banque,CSP+,Lyon,367013,19,471,95.78,560157,112.19
4f6321ee-54e5-4b9a-986c-38802a0d5ca1,Fresh&Go,tech,grand public,Marseille,230754,16,167,46.74,3180835,78.52
06fb9abc-f5ac-4a58-b142-b893a76d209a,Fresh&Go,food,familles,Nantes,152619,38,484,81.23,2229785,99.93
176599fa-bf03-43ee-a58d-a62e856b05ba,UrbanFit,automobile,touristes,Marseille,261164,26,470,71.04,1492249,67.09
218b64ae-ffd3-4363-9ef2-7b0940df15df,Maison Nova,banque,touristes,Paris,430224,20,57,47.26,32027,79.07
dac085d6-7be9-462c-926a-8d79e8f422d9,TechNova,automobile,grand public,Toulouse,306795,34,355,85.98,1078056,100.71
a4b3c06c-ca93-4df5-9c19-dbc398d3e700,Fresh&Go,banque,CSP+,Bordeaux,457946,6,116,85.9,329870,60.05
3548066c-e010-4a59-95e4-e4372550f8ad,TechNova,banque,grand public,Marseille,39997,38,208,53.91,1491711,76.79
0a92d404-1396-4a7c-9503-3986f491677f,Fresh&Go,food,touristes,Lille,259966,13,440,47.27,1158059,35.85
24532113-4421-4095-9e5a-678d17ddc497,Maison Nova,banque,grand public,Marseille,290430,30,519,93.9,1748805,143.66
fb26bd40-1de4-498b-88d7-14d811c44784,Fresh&Go,luxe,touristes,Nantes,417317,41,250,80.78,2629670,45.96
00baaf32-e1de-416a-b9b2-efcbc91b851c,Carrefour Bio,beauté,touristes,Lille,267633,10,312,70.41,2253796,76.22
b484283e-a2e8-414e-ae66-48d656717947,Fresh&Go,retail,grand public,Lille,454723,28,76,70.14,1870688,60.65
a773fb78-aa3a-4ba0-96d8-225467b5e9c6,Fresh&Go,food,jeunes actifs,Nantes,20814,40,37,47.81,1329055,32.75
07294812-6ce2-4ab4-88c0-3e9d0b4ca175,Maison Nova,luxe,étudiants,Bordeaux,12011,26,71,50.09,1240143,42.47
50d59e3f-07ae-4293-8b14-b14e0c4d9e06,Bellea,automobile,étudiants,Marseille,437637,5,66,62.24,873446,33.13
fc978b94-1757-45e7-85ec-f4d0af2706f8,AutoMotion,automobile,familles,Lyon,198855,33,441,55.03,786283,54.19
e58feab1-9ebb-4241-bb50-20d8134899b2,Carrefour Bio,santé,touristes,Paris,123713,19,453,78.57,1094574,58.7
44a2bb03-787d-4597-a633-aa392f8b836b,AutoMotion,beauté,CSP+,Paris,283173,9,485,72.41,1990321,118.29
95fcf0ea-0c2e-4f3f-931e-e5531530ae83,Luxeor,luxe,familles,Bordeaux,240563,22,509,69.88,1733984,94.92
ca7cc78a-4f52-495f-ba15-872865eed628,Fresh&Go,banque,jeunes actifs,Toulouse,327653,22,156,50.72,2416393,84.35
bdc552e1-e891-4d4a-b99e-2e07c5773bad,Luxeor,automobile,familles,Bordeaux,32901,30,286,77.25,3240834,115.78
bc93ac38-cc7c-4939-a419-a1dd6b7c526b,Bellea,santé,familles,Paris,463088,8,78,71.57,1341144,107.47
34c0ebb6-98f1-4dc3-86d7-23bef5523742,Maison Nova,luxe,touristes,Paris,140457,33,333,97.45,3056354,149.56
f7acf1b3-dd36-494d-9f5a-7c9376f1c232,AutoMotion,sport,CSP+,Toulouse,398820,26,494,75.53,316491,88.63
4bef2985-40da-4c1e-9497-37a7f0899ec3,TechNova,luxe,familles,Paris,332308,7,309,52.17,2464828,64.77
8905f2ef-277f-4efa-a4bf-8f104c290b85,AutoMotion,sport,familles,Lyon,270418,8,45,68.28,2726851,67.45
4b66d45b-be1c-4c87-8ce4-44af71641465,UrbanFit,beauté,CSP+,Lille,259211,4,404,85.6,507055,68.24
fcf68f9e-4764-44d5-8d4d-d8c01f82eba7,Luxeor,banque,touristes,Bordeaux,462952,42,209,87.39,2879168,145.05
d88eb64e-5184-49f4-a13f-7e461c91ca58,Bellea,automobile,étudiants,Paris,239761,15,82,85.79,2268344,47.07
11321a45-fdce-433a-b17c-4d154cf7e9a1,Maison Nova,sport,touristes,Marseille,107658,35,548,79.88,630190,121.42
45b332e6-c5e6-43f7-b887-b89417553deb,Bellea,beauté,CSP+,Toulouse,481140,17,186,69.6,677601,89.35
c39eda56-3ebe-46c5-bec3-bb1ec52b7191,Maison Nova,sport,CSP+,Bordeaux,394901,29,548,72.62,2133055,114.67
4783cb5e-d02a-4935-a1c2-b99f7a21c664,UrbanFit,retail,CSP+,Lille,487203,17,52,59.2,2513201,93.68
2f560cc9-13ad-4684-8b2c-4e43d89447d9,AutoMotion,luxe,touristes,Toulouse,15059,8,557,57.26,2622566,59.81
dbc7c4fe-c3ad-4b74-8e31-15c1017cd79e,Bellea,retail,jeunes actifs,Toulouse,285248,44,271,80.96,1261334,64.39
e52a5c1a-e048-469a-b9dd-1510fc891600,Luxeor,luxe,étudiants,Paris,332694,14,483,53.87,1502297,83.89
a988a857-728a-4543-a422-afd288275d02,Fresh&Go,sport,jeunes actifs,Toulouse,443111,9,449,62.81,2539015,102.7
5996795c-41e7-459a-a9a6-60dfc556ef70,Bellea,banque,touristes,Nantes,262434,7,122,61.59,1273240,41.71
6bda971b-bffb-4cdd-ad38-e83bbc66096d,Maison Nova,luxe,grand public,Paris,133645,20,49,70.26,733485,48.74
66bfd937-383a-4025-bbff-ff3766737fc9,Fresh&Go,automobile,étudiants,Lille,390258,7,260,81.86,2302272,85.55
b7ba6e9b-e140-4c7d-a0c6-f4be9568ad3d,Luxeor,food,étudiants,Nantes,467360,30,244,54.97,812627,52.76
abe27192-698a-45a3-9cf2-3ac9c52f96b7,Maison Nova,automobile,touristes,Bordeaux,420978,20,438,53.19,313121,30.01
54de6da6-3c35-40be-954d-7df8052e8616,UrbanFit,beauté,touristes,Marseille,359253,44,366,93.12,2156107,127.63
d13c64a1-5afc-42ca-8cc3-dc33fd57e0ac,UrbanFit,sport,grand public,Nantes,210918,19,268,86.92,1485387,69.66
ca037fd7-be26-4c0a-b649-5aed3e668e43,Fresh&Go,santé,touristes,Bordeaux,272506,20,27,46.78,1856646,46.26
39b65cd2-3051-4d69-8555-707483966586,Maison Nova,automobile,touristes,Lyon,249415,32,74,91.75,444521,138.32
98a9bcb2-50e2-421a-a52a-75256ae01aec,UrbanFit,food,jeunes actifs,Marseille,86269,10,302,61.78,1975580,46.92
33bacaa2-be42-4c97-932c-abeb2c25e5a9,Bellea,tech,touristes,Lyon,185242,6,402,70.89,2014157,83.04
d4ead3d1-984b-4d3b-a6ad-945893b28992,Bellea,sport,CSP+,Paris,247276,41,136,89.53,2412432,47.8
31749095-103d-4d8e-8ba6-82651f51a446,Fresh&Go,automobile,familles,Marseille,66841,6,236,65.4,1297443,62.89
4f069db6-97b6-4772-8fa7-f4e2dca6fb8c,Carrefour Bio,banque,étudiants,Nantes,255910,32,465,45.17,1598524,73.94
1a985a16-3cf4-4f41-91de-d973f2987707,Fresh&Go,automobile,grand public,Paris,298973,18,379,76.8,2543216,48.16
5d04ffa2-154d-42c1-b32d-39b6e533c2b5,Bellea,luxe,grand public,Marseille,130752,24,152,96.99,2171109,70.25
9ac16e51-f8bf-40f3-9d43-310ffa2de0d3,TechNova,santé,familles,Bordeaux,354659,29,276,58.33,1827437,44.78
54f12e15-bc47-4d8e-acc1-17772038022d,Luxeor,sport,grand public,Nantes,395185,21,555,73.65,3495529,40.47
6092cdcf-1778-4aa9-805a-8a88e3ceab2a,TechNova,food,étudiants,Marseille,371964,17,279,62.9,1230160,57.75
0fda1ba5-a074-4765-aa2a-7d6d8c695b83,TechNova,retail,touristes,Marseille,77926,30,131,81.06,798610,84.0
15cc2781-cdd5-4bbb-8617-19cea3b1c7cd,Bellea,santé,familles,Lille,407733,13,325,82.19,1256411,46.23
9a473a94-9a63-4569-b924-965b6e4bfe60,AutoMotion,tech,étudiants,Marseille,176417,44,116,81.84,391612,117.52
dad26e9d-c96d-4b74-b5b4-96c0fbe6a3df,Luxeor,banque,grand public,Toulouse,340696,43,526,84.77,1837377,143.28
f354e145-858d-4a80-9e70-c2a0acc2bb63,Fresh&Go,automobile,touristes,Bordeaux,186666,6,184,53.03,3166023,77.44
e0166a9b-5e84-412f-9598-89a2056f081e,Luxeor,banque,grand public,Paris,495560,40,461,84.42,1386228,108.62
f857e9c2-8944-4a75-8b84-53aaef1a8c9d,Bellea,luxe,grand public,Toulouse,266416,6,375,48.35,1252116,31.43
cdf795bb-9b6a-4c22-8eff-16cbf70ab894,AutoMotion,food,grand public,Nantes,91114,21,418,88.7,1264186,130.0
a99042b5-049c-4395-8a19-9c9b831af1be,Fresh&Go,luxe,touristes,Nantes,92220,37,500,83.59,3212978,113.75
01c5a757-c224-4a66-aa0d-96b0edf8a767,Luxeor,luxe,CSP+,Marseille,332721,45,252,56.11,1452346,40.18
3bf28fa6-1c64-4749-ba27-497b285a224c,UrbanFit,luxe,touristes,Paris,15112,21,482,84.84,1386210,63.76
883fa3b5-1b2d-4fad-a5e5-f1d7b53cc173,UrbanFit,retail,touristes,Lyon,188486,11,274,85.68,3193298,123.27
db00a186-1944-49c4-ab11-9e8d8b40a628,TechNova,santé,touristes,Paris,327834,19,145,70.53,3070948,83.73
571553b5-8ff7-4df5-8111-3be7487f3aca,AutoMotion,food,familles,Bordeaux,269541,20,189,63.45,2242501,44.87
5da7aec3-6d30-4c91-af30-33ca6b68ed98,Maison Nova,luxe,grand public,Lille,410645,20,360,73.97,2961398,110.44
a29f3ab6-7b05-4eea-80b2-7903dc4b8abf,Luxeor,banque,touristes,Lille,162928,35,586,89.24,2030133,77.44
725da944-a34f-4f2f-bea6-a327bbf0c33a,UrbanFit,santé,familles,Bordeaux,364300,7,303,58.95,1112135,34.98
a51e79d5-5d47-47da-9dd0-7b2d4f7c6749,TechNova,beauté,jeunes actifs,Bordeaux,453313,7,556,67.17,480608,38.96
8dc864b5-1088-4704-b93a-1c7c681ba630,Carrefour Bio,sport,jeunes actifs,Nantes,343640,45,35,82.83,2725265,67.3
b73adbda-54b1-49ab-a953-b11ee77d1057,Carrefour Bio,retail,grand public,Lyon,304114,13,585,60.34,2164378,70.96
aa8a685e-c118-491e-bbbf-534260741a7c,Carrefour Bio,food,étudiants,Toulouse,456835,15,26,81.41,776024,43.01
8f714583-e963-4d1c-81d6-6d3627512e4d,TechNova,tech,touristes,Lyon,179553,43,461,68.7,1660822,42.58
f22d2496-5e52-4c08-8c9c-b63a12e98612,Bellea,beauté,CSP+,Nantes,179657,32,434,48.94,1862934,60.61
03625a20-5dda-4757-96cd-ce6dce3c3e99,TechNova,sport,étudiants,Nantes,300664,34,67,53.15,3459674,29.67
6efba7b1-2b2f-489a-8172-74c207c3050c,Carrefour Bio,beauté,jeunes actifs,Toulouse,296034,3,343,73.18,1567281,77.75
fc83ef04-0c16-471c-82b0-0561b019b3cb,Luxeor,santé,jeunes actifs,Toulouse,488906,41,28,66.87,1550704,36.83
c68a5c35-e1c3-4fe4-9224-6fb69c2d0d59,Luxeor,tech,CSP+,Marseille,48996,27,153,83.86,3375733,59.05
0db4ee00-6082-44b0-8d49-5cc7747d857b,TechNova,food,étudiants,Nantes,472026,23,344,94.81,1382997,153.76
1c5a904e-8634-4d4e-a3ca-52c56cfb6b6f,UrbanFit,tech,jeunes actifs,Marseille,278010,34,452,93.85,2250656,149.02
6023cb4f-7287-4b7f-981c-b208e151e880,AutoMotion,retail,familles,Bordeaux,253742,10,50,48.28,1429383,28.41
51407ba1-9a9c-43a5-9853-e1d7f6b6f33a,Maison Nova,santé,CSP+,Paris,446819,29,332,50.47,2705856,29.13
2458f9e9-80e2-48ce-8b52-8eadb1a037ee,Bellea,tech,jeunes actifs,Lyon,114928,9,408,88.48,797011,56.42
c542de12-81f5-4415-a5f4-2c1f0126a545,Maison Nova,santé,étudiants,Nantes,52002,32,464,97.78,2398615,108.61
2d5003e2-9288-412f-b839-a93ec70bcdf8,Carrefour Bio,luxe,grand public,Toulouse,83788,31,370,92.48,3436915,78.39
526e819c-50d9-4776-a7a9-448e2279c96d,UrbanFit,tech,familles,Marseille,25618,30,397,56.56,2679800,94.81
f2236c52-94ae-4384-8fa8-9a795468c4db,Carrefour Bio,beauté,CSP+,Paris,17145,23,518,79.08,2573183,109.16
74f68c42-878f-4cb8-9128-4836996d3d78,Carrefour Bio,tech,CSP+,Nantes,55836,4,398,70.71,2806117,61.4
448c0e87-003d-4631-b2bd-68c04c9d79de,Fresh&Go,retail,familles,Toulouse,203479,33,361,93.21,3155483,136.88
b49ae62b-210c-4ca5-8ca0-a8cabf0613a2,Maison Nova,santé,familles,Paris,390913,4,545,93.93,1861632,57.32
d1da20ce-6dea-4861-82da-d3754e3bab58,UrbanFit,automobile,CSP+,Bordeaux,345232,41,563,95.71,1722137,143.87
101228fb-f8bc-40d7-aab7-34859f21efbd,Maison Nova,banque,CSP+,Marseille,462865,24,357,76.99,1163193,87.79
593e9e51-5441-45b9-948e-296f749332c5,TechNova,food,familles,Lyon,24465,41,549,85.91,3250793,85.46
e2c17afa-504b-453b-a37a-ec505c3222f2,Carrefour Bio,tech,étudiants,Paris,181367,14,355,78.89,3213529,121.67
e667862f-60c2-4c7e-b9c4-814ef259ada5,Luxeor,luxe,CSP+,Toulouse,386265,24,285,96.31,1295333,85.66
f2c391e8-a5b1-468e-9517-0e6d09f490f0,TechNova,retail,jeunes actifs,Bordeaux,457511,25,191,85.4,1908628,103.65
b1a737b5-b5cd-4ed5-800d-8af0bebb11d0,UrbanFit,tech,familles,Lille,494130,11,520,74.4,3012116,77.57
446e6d8d-d5da-44ef-99f5-b59a377694f9,Luxeor,banque,familles,Paris,283893,13,54,91.54,1974712,102.51
c3b9e653-837c-4e69-b060-70381cc49129,Bellea,beauté,familles,Lille,472560,25,105,51.94,720495,66.4
d8ed0fcb-a86c-4849-a699-cf969df1d677,TechNova,luxe,touristes,Lyon,451162,17,178,75.91,988460,120.64
9987f785-820b-40e1-9a80-505ed79861fa,Luxeor,automobile,jeunes actifs,Nantes,148162,27,565,52.62,1387328,46.81
8f4f5d6f-4a25-4c3c-8027-e32e877945a8,UrbanFit,tech,CSP+,Lille,285638,4,94,83.53,3248288,86.44
5e9cd36c-117f-44a8-8f6a-e69c7969e080,AutoMotion,santé,jeunes actifs,Lyon,45413,10,401,65.13,1711540,59.16
b6a768ba-e586-40a2-a900-1d6a4a1f968c,Bellea,tech,jeunes actifs,Paris,317774,17,24,71.31,264828,119.96
8c859f04-9e1b-4a4b-8406-1876cb3118ef,UrbanFit,food,familles,Toulouse,244782,33,96,53.97,3321240,46.55
a28c1bc2-3e97-4813-954a-23dd0eef02e1,TechNova,banque,CSP+,Toulouse,172891,40,349,75.22,2049858,56.01
2d0eb3e9-85ef-4f3e-8228-ec3daba5e575,UrbanFit,santé,grand public,Toulouse,76022,43,40,75.5,2126650,55.37
9e3a8f9e-d577-45cb-9568-a809364f32a2,TechNova,santé,étudiants,Toulouse,358621,28,443,58.88,3090233,87.46
b59c4ba0-8f4a-4bfb-ab24-cb4529191045,AutoMotion,banque,jeunes actifs,Paris,329385,4,155,82.48,2886218,137.02
dc3f2b1d-7ee6-44f1-a82a-7feb46f6ea61,Fresh&Go,food,touristes,Marseille,63023,30,594,52.69,2140157,30.23
0e47080c-d17e-4214-ae08-65c150fc9770,UrbanFit,tech,jeunes actifs,Toulouse,15372,9,82,46.09,2057473,53.78
5b8bf279-62aa-4e2d-b4f9-592ce9c5093d,Fresh&Go,luxe,CSP+,Lille,227954,3,372,93.79,1045255,94.07
634fa10d-adfa-4058-a485-b8dd07c9cec5,Bellea,retail,touristes,Lille,281405,20,421,67.02,3075246,56.77
4e813521-165b-44e3-a961-3078ad0ceaa1,Maison Nova,sport,étudiants,Lyon,72326,25,15,55.28,222053,85.0
0ed0fc3a-ee9f-4488-b922-af1288719d84,Carrefour Bio,sport,familles,Nantes,315120,35,45,83.94,2796535,54.19
f6a76f29-dbc7-434b-9fe6-f87262d404f2,Luxeor,santé,touristes,Marseille,210162,30,110,53.02,1117717,59.22
14fbe906-e3af-4ff1-82e8-4bfebd8a59ad,Carrefour Bio,santé,grand public,Paris,481963,34,300,91.49,3226788,133.12
8d3ab4f6-e2ec-4b0f-ba95-972d9d1cfcfc,Luxeor,luxe,familles,Bordeaux,354075,31,285,93.98,2535486,113.38
c4db2bc7-1eb4-45e2-b4c2-207e227d368f,Maison Nova,automobile,jeunes actifs,Toulouse,48158,6,479,60.2,2969351,55.8
0d6a1f0f-9442-4855-bb6a-0125ab4c2e7c,UrbanFit,tech,CSP+,Marseille,200751,11,397,92.38,1774733,65.49
af308610-2f03-432e-b4fe-10dca4f8f931,Carrefour Bio,food,touristes,Lille,215387,43,12,57.65,798736,51.15
91014690-2403-44f8-b15e-aedf148aeb89,Maison Nova,retail,familles,Lyon,21000,8,427,79.14,2274656,82.76
3fadc6ea-30cc-410a-8381-d34365e71f67,Luxeor,tech,familles,Paris,415556,23,316,74.51,606707,41.58
8c001e39-91fa-4203-a4d9-ba7f50b0bf63,Maison Nova,santé,CSP+,Lille,454052,19,445,91.98,85567,121.36
001c166b-5bc9-4102-baf5-400dfd7e1ad8,Fresh&Go,beauté,touristes,Nantes,307316,21,497,66.66,602329,33.4
a0d50ba5-10ce-4758-be41-31b1b17075e7,Fresh&Go,food,jeunes actifs,Paris,57379,30,425,92.43,3291676,79.07
934f633c-ed87-44f1-8163-c7313706403e,Fresh&Go,beauté,grand public,Nantes,458739,36,63,68.24,85077,76.87
9cab4df5-67ea-4589-b8f1-0011a67dc3d2,Maison Nova,santé,grand public,Lille,93971,19,228,52.99,1625808,37.07
c545f0db-a6e8-4e6d-9954-7137e8197920,TechNova,banque,étudiants,Nantes,88296,15,71,78.43,2589205,75.57
1f88b948-4f95-492e-b0a0-8dc44203fb5b,Bellea,food,familles,Bordeaux,40199,13,237,74.46,3348715,103.99
f16b4a56-bdfd-4a59-9e6a-53d74466144a,UrbanFit,retail,grand public,Lyon,431685,20,303,89.06,3461279,134.64
b36f10d8-5268-41e1-a455-d9ac242d4a89,TechNova,sport,touristes,Toulouse,113875,44,497,81.06,2957883,75.93
a049e7da-1731-4423-912b-a9d3b59be9f0,Maison Nova,santé,CSP+,Bordeaux,301821,17,461,77.84,1497278,122.84
47f9b80b-ae21-4f21-ac4b-86217001426f,Luxeor,santé,grand public,Toulouse,308794,35,56,86.65,101522,77.95
e54c99d9-356e-45c6-995f-a159dc9ebeb1,TechNova,food,jeunes actifs,Paris,113128,34,202,57.04,184495,42.7
18151443-7840-4566-8970-12f2b0d15ab8,AutoMotion,food,étudiants,Marseille,480848,12,470,86.39,2334750,70.53
3bcf4329-9994-4f67-bacc-8137fc0e19ae,AutoMotion,tech,étudiants,Lyon,109420,20,573,73.57,121274,114.66
9948d56e-548e-4826-b7a8-cf6cde06c897,Carrefour Bio,automobile,touristes,Marseille,109920,9,316,95.57,1225536,103.79
69e8f147-4944-4914-898f-aa6159652de4,AutoMotion,beauté,CSP+,Lyon,32448,15,356,63.01,2150105,58.48
442262a4-9cbf-44c5-b4bf-62ce68921cf2,Luxeor,luxe,familles,Marseille,448075,13,509,74.15,3230008,53.04
dde760b0-1cbc-4cb5-b87e-d1dea969751a,Carrefour Bio,beauté,étudiants,Nantes,355182,45,446,74.69,329544,65.91
5ff84c0b-279d-4200-8bff-83ec60f9b9ae,UrbanFit,beauté,grand public,Marseille,296118,9,573,50.77,2409523,58.72
a77e8363-1d56-4440-b3ec-ccf7ee03d3d7,Luxeor,retail,jeunes actifs,Bordeaux,60710,13,148,71.62,1666683,54.22
9a005b5a-a8e1-4d27-be2c-590b6abf4968,Maison Nova,sport,familles,Nantes,194508,21,202,79.77,1305646,85.27
f560dabd-d7f9-4509-ad65-4f990716b136,Fresh&Go,beauté,grand public,Bordeaux,337300,33,46,81.65,2702341,94.71
a138807a-8408-452e-aeb7-d0b3c839d298,Carrefour Bio,luxe,grand public,Lyon,80246,24,234,50.15,1502916,26.04
7ad13887-9ab2-4b86-8ac0-3fc8bf0c3882,Luxeor,tech,étudiants,Lille,496351,15,521,51.38,3272647,57.73
beebef84-39eb-4ec2-a44e-241f919672f3,Luxeor,santé,familles,Lille,68474,45,478,81.06,2609066,43.68
4749e0fd-cf7f-49e5-ac14-54f3133ed5a7,Luxeor,beauté,grand public,Toulouse,115506,42,41,83.73,3396389,74.64
055a615f-3c3a-4053-bdb3-4853f9ddd6ad,Carrefour Bio,food,familles,Marseille,215424,16,23,60.43,90541,70.67
49fde6e8-420d-4dc2-a815-e89da0733911,Fresh&Go,retail,CSP+,Toulouse,483649,9,575,59.34,2926638,68.52
effa6462-7c96-4fb7-a7df-2516e750b4c7,Bellea,tech,touristes,Bordeaux,283775,38,478,67.49,45898,72.96
730a1dea-7176-472b-b757-2710c54bd1ba,TechNova,santé,jeunes actifs,Nantes,430994,19,533,68.61,742258,48.63
29e04c75-8d21-41be-bb1c-23ba1e426c7c,Maison Nova,retail,CSP+,Nantes,443439,33,471,97.22,2531319,67.97
5dca49be-a438-4cc7-8b6a-888e1d0e518b,Carrefour Bio,sport,familles,Lille,223250,8,29,97.72,51490,151.32
ec592610-6e82-4787-9534-b7510026ee9f,AutoMotion,food,étudiants,Bordeaux,227725,7,279,90.55,1987031,100.51
4cd13002-aa24-4a3a-97e4-c8270869ca04,Carrefour Bio,sport,grand public,Lille,70371,31,571,52.78,986848,27.33
8a713a2d-3536-49bd-9091-e851b55b562d,TechNova,food,touristes,Lyon,382933,8,512,72.71,1118063,116.94
456d4519-6db8-4dba-b79c-abc68947081b,Bellea,santé,familles,Toulouse,438172,5,209,90.81,50381,148.33
51e65f93-4a2c-4bb7-b919-5574f57d8adc,Bellea,santé,touristes,Lyon,156262,34,310,68.67,3168711,105.98
91323a0c-74ee-4320-8c8f-af8f2d646a43,Luxeor,tech,jeunes actifs,Bordeaux,215564,8,343,85.97,3374767,103.34
c0c5f703-dfee-48db-8e5b-fbadf1c090b1,Fresh&Go,banque,jeunes actifs,Lille,469075,8,31,67.87,2585223,102.07
79cbdd36-4c67-40a8-abb3-7d644ffb50b0,AutoMotion,luxe,grand public,Paris,11892,35,366,88.87,1018127,81.66
604f7034-876f-4cd0-9960-d818b0e5f8de,UrbanFit,tech,familles,Lyon,467649,5,564,96.65,3079620,75.03
742d8aca-b64a-42ca-a791-068536f1b1e9,TechNova,automobile,jeunes actifs,Lyon,470937,31,522,87.62,50980,119.02
ba6e6a1f-fce5-453b-a29d-2a13d874b480,Maison Nova,luxe,jeunes actifs,Marseille,30133,3,595,80.61,2745215,119.64
aa282c1b-34e6-4fd4-8c4b-802569155c23,TechNova,beauté,familles,Lille,264323,11,324,84.56,878467,127.12
a826a040-ed30-4ca0-8085-71b54a09e526,Fresh&Go,banque,touristes,Nantes,41834,42,485,72.15,2976431,46.99
28f44b2e-10c5-4edf-acae-ba30e237af0a,AutoMotion,luxe,touristes,Paris,134360,8,93,67.35,3381736,68.03
89c18b53-49dd-44c3-8ad4-dbe8a75354fa,Maison Nova,tech,touristes,Paris,350346,25,203,57.86,2403201,45.96
276b97eb-0880-4361-81d5-ec2fd313325e,Carrefour Bio,automobile,CSP+,Lyon,462998,29,241,47.85,757050,55.79
fbe38c60-cb63-4d6c-8373-e5542d4c89a2,TechNova,luxe,jeunes actifs,Bordeaux,115051,23,600,61.41,1543833,84.42
d9f937bf-66bb-4a70-ac40-8eed8246cb30,Luxeor,luxe,touristes,Paris,490092,33,41,46.47,389631,54.64
7b13b78e-d5c2-4a76-8a7b-5d7ca7581258,UrbanFit,automobile,familles,Lille,379210,5,463,57.2,3105386,61.56
d8535dc7-7388-4822-bb20-88ff49b887da,TechNova,tech,familles,Toulouse,411065,34,179,58.76,1639730,52.67
d4ef7db4-1f77-4b19-a876-7bb3c55bc23b,Luxeor,retail,CSP+,Lyon,48965,16,306,81.97,164892,66.3
33a2863f-4c63-45a6-a741-f8156283ae0f,AutoMotion,banque,étudiants,Nantes,92263,33,26,73.16,1023951,44.19
0c368dc2-941f-4805-ba36-ddb8d4c1963b,Maison Nova,santé,familles,Paris,413778,23,17,73.33,824216,87.41
9aaedd76-c536-47d2-abc1-4a5a329936f9,Carrefour Bio,banque,familles,Marseille,118217,15,409,66.71,2094001,47.98
76473e4f-2d27-4dd2-9bf6-ea9ad3adb65c,Carrefour Bio,retail,étudiants,Marseille,282061,33,24,97.89,904721,131.82
9a6ee3e2-2a5d-40bb-bad2-e859d2e4f9eb,Maison Nova,sport,familles,Marseille,349534,10,171,77.28,2125861,40.86
2da6891e-2df0-4086-8c80-b87859433d28,TechNova,sport,jeunes actifs,Nantes,22995,31,582,48.99,3137583,31.33
599054fc-b194-4d26-9dac-7831f412dade,Bellea,sport,jeunes actifs,Marseille,326668,24,230,74.75,2742910,53.46
b80c89f7-36d2-4851-815e-ee0eef4df426,Maison Nova,retail,grand public,Lille,417655,33,459,76.02,2717303,107.04
f9473494-7a35-4f82-9ffb-03006dafafa7,Fresh&Go,beauté,CSP+,Lyon,346830,42,140,60.21,2210655,52.82
697be70a-f788-4dfd-9a71-d0b0e181f1ab,Maison Nova,beauté,touristes,Toulouse,381277,31,262,82.34,2277890,57.62
2b746c43-f4ba-4cd6-a273-4c047a42712c,AutoMotion,beauté,touristes,Toulouse,295780,26,579,74.88,501767,37.99
c067dd02-e205-4627-9624-30d7a50d1621,Carrefour Bio,banque,jeunes actifs,Paris,409118,10,461,74.67,2218664,96.39
f956a532-c94f-4791-9303-4e52becd7eca,TechNova,retail,touristes,Paris,360295,24,295,71.41,773139,89.12
8fd0bd9a-0ba2-4875-a70c-b7fc68306964,Carrefour Bio,tech,touristes,Lille,384447,5,586,50.35,2377992,60.48
040ad726-2ca5-4e0f-8f63-0ebd371403d8,UrbanFit,santé,CSP+,Lyon,387885,40,309,67.72,1342198,58.33
d560d62d-53a4-4c42-a11c-58806597daa0,Carrefour Bio,beauté,familles,Paris,99981,5,465,52.41,1794208,81.09
9bc544b7-c66e-4f5f-91a2-817359bbfb9e,UrbanFit,banque,grand public,Bordeaux,191640,14,233,72.08,2591611,51.51
42e32068-67b6-43af-aa8e-f920dcda8dd7,Luxeor,automobile,touristes,Bordeaux,41315,16,34,94.38,76468,138.22
ea8bcb1f-f35f-484d-b2f5-57060f76be27,Fresh&Go,food,touristes,Bordeaux,366985,45,270,89.51,1379628,99.21
85159671-c76c-4617-85f9-2f98b94fcaa9,Maison Nova,retail,jeunes actifs,Nantes,192701,15,115,72.84,3071153,84.45
d29c1a3b-4d68-41a8-82a5-314a96932b5a,Luxeor,tech,familles,Marseille,70565,42,230,53.16,2436945,70.87
88e58abd-bc03-458d-9b24-00b4439ff81e,Luxeor,automobile,étudiants,Lyon,461721,5,421,56.7,1183426,43.85
b72e020c-3a32-47e5-86e1-6fe589730863,TechNova,retail,étudiants,Toulouse,259623,6,557,58.24,220583,30.61
403c7d40-1ac9-4eca-a51f-8afc9fffcc0b,AutoMotion,food,étudiants,Bordeaux,149110,43,224,75.48,1856872,114.75
4db3d6b5-43ca-43a7-a0c6-8e9e1347c8e6,Fresh&Go,tech,familles,Bordeaux,155035,24,226,58.58,482656,54.35
6ee43f38-3b07-481a-9120-71a1fa4af00a,Fresh&Go,tech,CSP+,Bordeaux,361223,14,76,72.32,126559,69.85
