panel_id,city,latitude,longitude,district,format,screen_type,visibility_score,daily_traffic,audience_csp_plus,audience_young_active,availability,maintenance_status,mall_name,poi_nearby,price_per_day
a7e56a65-2ea7-4d57-9946-bc32c8d9d961,Toulouse,43.547291,1.506546,Quartier Affaires,Grand format digital,premium_digital,98.27,68145,28.55,34.69,False,ok,Galerie Marchande,gare,1140
10a5b3bb-909e-4297-b7b4-fa3ff912bcca,Bordeaux,44.821475,-0.501084,Premium,DOOH 8m2,mall_screen,92.53,54653,84.62,32.74,True,ok,Carmila Shopping,centre commercial,693
2c709bae-60f8-4e3b-a09e-478ff6e7332d,Paris,48.930884,2.284993,Zone Commerciale,DOOH 2m2,street_digital,71.69,32727,56.13,30.96,True,ok,Galerie Marchande,centre commercial,417
d6c4d7f3-cb85-4440-81ff-2d794a46b5ea,Paris,48.847819,2.327969,Retail Park,DOOH 2m2,digital,56.45,14091,40.58,33.18,True,ok,Grand Centre,université,1195
0456faee-0a3d-4f31-8a08-75ea2accc436,Nantes,47.17158,-1.6252,Zone Commerciale,DOOH 8m2,digital,97.34,51053,66.07,52.68,False,maintenance,Carrefour City Mall,gare,545
0f091e3d-96bc-4349-a11e-2105cc54fb36,Lyon,45.794558,4.812972,Gare,Écran galerie,premium_digital,69.42,44065,24.5,66.03,True,ok,Galerie Marchande,restaurant,441
2bb05219-a2f7-4dc8-9ed0-f7d6eb432e42,Nantes,47.27777,-1.546235,Premium,DOOH 8m2,digital,63.3,23419,35.16,33.72,False,ok,Carmila Shopping,cinéma,1120
393dd01a-67f5-4e68-ae25-ef5cac16e386,Paris,48.851594,2.404699,Retail Park,Grand format digital,street_digital,96.98,57884,90.58,75.01,True,maintenance,Carrefour City Mall,centre commercial,958
152314e0-9447-46c1-95f1-af5823970949,Lille,50.563133,3.022581,Université,Totem digital,street_digital,59.08,42019,68.84,39.47,True,ok,Carrefour City Mall,gare,1048
ab408327-6aa1-424f-b2dc-92668a0a4bbf,Paris,48.834709,2.401259,Université,DOOH 8m2,street_digital,79.43,56162,84.35,88.3,True,ok,Retail Avenue,restaurant,148
bf20d428-f52c-47a6-873c-62796d9f3082,Paris,48.90967,2.412546,Université,Écran galerie,mall_screen,68.08,26912,87.49,43.99,False,ok,Retail Avenue,restaurant,1003
f6fb1874-2401-445b-9ff4-f00ae52adaa9,Bordeaux,44.866549,-0.577176,Retail Park,Écran galerie,street_digital,61.11,19653,41.39,35.12,False,ok,Galerie Marchande,université,997
824a26c0-7096-484c-855c-1ac98d5fae01,Bordeaux,44.771134,-0.500423,Retail Park,Totem digital,digital,75.52,47359,24.1,23.67,True,ok,Carmila Shopping,stade,478
b0e31038-70ea-4ee0-974a-2accf6224e54,Lyon,45.725672,4.881187,Gare,DOOH 2m2,premium_digital,62.94,29057,66.38,71.13,True,ok,Galerie Marchande,aéroport,316
ea7a5df3-3514-4a3a-bf4c-843c630b49a3,Toulouse,43.62011,1.506453,Centre,DOOH 2m2,street_digital,77.97,83516,26.84,33.54,True,ok,Carrefour City Mall,université,994
e7cb8ed8-705e-4f05-9609-4560c89f3621,Nantes,47.252617,-1.592824,Université,Totem digital,digital,49.41,25995,37.63,83.49,True,ok,Retail Avenue,gare,682
bf98eee8-8f3b-49f9-ba7a-dc899bfd24f1,Nantes,47.233768,-1.61092,Quartier Affaires,Totem digital,street_digital,51.58,37398,66.46,76.6,False,ok,Retail Avenue,gare,1194
7f1fba55-0d55-47e4-94b2-25bd147a2e2b,Lyon,45.76815,4.870056,Premium,Totem digital,premium_digital,47.95,44163,62.81,58.48,True,ok,Retail Avenue,stade,228
ed6a2200-1137-4d09-ae0f-bbdaa8dcbd44,Paris,48.834831,2.366624,Université,DOOH 8m2,street_digital,93.0,80649,52.84,49.28,False,ok,Grand Centre,aéroport,685
58779840-21e7-4e81-ba84-7b61ac78ccd8,Lyon,45.724067,4.788458,Université,Écran galerie,mall_screen,93.61,54111,38.66,39.59,True,maintenance,Carrefour City Mall,centre commercial,278
2ed0bfa2-8031-46ce-9767-f9ca81a867eb,Toulouse,43.551023,1.444548,Zone Commerciale,Écran galerie,street_digital,70.14,10348,46.69,17.05,True,ok,Galerie Marchande,gare,209
27bad579-4764-48e8-a796-0059176c2fa7,Bordeaux,44.891049,-0.617222,Université,DOOH 8m2,digital,74.88,13359,67.45,87.79,True,maintenance,Galerie Marchande,université,225
7291f24a-4d6b-4d26-92a7-cfc7c7f2c4a4,Marseille,43.231189,5.379126,Quartier Affaires,Écran galerie,street_digital,68.14,18142,34.44,46.76,True,ok,Carmila Shopping,aéroport,587
ccc98650-186d-40db-a432-31bb2c6c4190,Bordeaux,44.843875,-0.571829,Université,DOOH 2m2,premium_digital,83.64,3939,55.3,43.58,True,ok,Retail Avenue,stade,1143
8fe4a21c-1fc8-47d1-8667-63e9d51297b0,Nantes,47.187085,-1.604031,Quartier Affaires,Grand format digital,premium_digital,67.27,8192,35.95,88.44,True,ok,Galerie Marchande,gare,226
6dc38a2a-96c5-453b-b49c-fd75528fdbb9,Toulouse,43.672526,1.48827,Université,Grand format digital,mall_screen,97.61,22556,66.77,55.72,True,ok,Carrefour City Mall,aéroport,450
9c5b7393-a5c0-461f-a9c7-0c482f85c90c,Bordeaux,44.883197,-0.588307,Université,Totem digital,mall_screen,55.73,27819,83.8,52.36,True,ok,Retail Avenue,centre commercial,968
b10c6530-25d7-414e-9a86-dc75bd11849b,Paris,48.815487,2.397775,Université,Totem digital,digital,89.36,7480,65.22,68.19,True,ok,Carmila Shopping,université,862
4f5c8522-4f3b-4059-90bd-94e075b7c806,Toulouse,43.661332,1.446786,Premium,Grand format digital,digital,50.62,23857,37.4,29.79,True,ok,Retail Avenue,centre commercial,756
0144a1df-2f4f-4df1-8a3f-a9be0055ed73,Nantes,47.239451,-1.582607,Université,DOOH 8m2,premium_digital,82.8,64638,57.31,45.7,True,ok,Retail Avenue,gare,944
16d6760a-27d6-4f7d-9183-64d9c6e17665,Lille,50.599636,3.10241,Université,DOOH 2m2,mall_screen,98.38,37234,40.54,63.43,True,ok,Grand Centre,centre commercial,586
bf6d7665-61a6-430c-8685-1e1f56d5445a,Bordeaux,44.811369,-0.650512,Gare,DOOH 8m2,premium_digital,51.68,66962,85.14,20.73,True,ok,Galerie Marchande,gare,433
5392ac3c-6f3e-4eba-b35e-c25d8dfcd3cc,Paris,48.864665,2.306679,Université,DOOH 8m2,digital,83.32,6251,38.53,51.55,True,ok,Galerie Marchande,centre commercial,908
d5059652-c14f-4ba5-beb7-e1e2523a68cb,Nantes,47.239408,-1.517934,Gare,Totem digital,digital,47.45,47553,62.92,54.04,True,ok,Carmila Shopping,centre commercial,888
6b1b0c11-52c9-4def-a03b-3f67eb4791e1,Bordeaux,44.861503,-0.508988,Gare,Totem digital,mall_screen,65.99,80550,38.31,61.1,True,ok,Carmila Shopping,gare,161
8bc8432f-92ef-41be-ab9b-862d6288369e,Marseille,43.290303,5.434888,Gare,DOOH 8m2,premium_digital,59.86,64254,55.36,21.33,False,ok,Grand Centre,centre commercial,558
8dd2d2e1-8ca8-45f5-b1b5-e7e3b85576a3,Paris,48.890381,2.412045,Retail Park,Totem digital,premium_digital,64.63,16897,21.23,84.16,True,ok,Grand Centre,stade,560
9959ee2a-cd05-4574-bfb5-23e592764a2e,Bordeaux,44.800545,-0.510059,Retail Park,DOOH 8m2,street_digital,94.89,15340,89.08,34.27,True,ok,Galerie Marchande,restaurant,1120
9281360d-3726-4e2e-b48c-b805bcce3c4d,Lyon,45.812251,4.828208,Retail Park,DOOH 8m2,street_digital,54.0,57143,85.59,87.48,False,ok,Carmila Shopping,université,527
ca064620-cf23-4f36-8901-4e619ca15051,Nantes,47.232918,-1.623862,Université,Totem digital,mall_screen,90.81,63931,20.58,73.29,True,ok,Grand Centre,stade,617
edb97307-7940-43f4-941f-6d9fd958ff4a,Nantes,47.155747,-1.535424,Quartier Affaires,DOOH 2m2,mall_screen,50.59,67556,64.52,51.61,True,ok,Galerie Marchande,gare,801
cb505d98-bc80-40a3-ace5-0dd87917ff26,Nantes,47.253675,-1.497548,Centre,DOOH 8m2,mall_screen,56.19,16560,62.35,24.69,False,ok,Grand Centre,centre commercial,1088
7ed1f9ca-4957-4a97-a574-415da39dfc89,Bordeaux,44.912566,-0.560947,Gare,DOOH 2m2,mall_screen,47.27,82884,40.63,27.07,False,ok,Carmila Shopping,restaurant,118
eb3d8e9f-d78d-43a0-8836-c89faee99551,Paris,48.779255,2.373281,Quartier Affaires,DOOH 2m2,street_digital,75.19,12180,88.97,66.02,True,ok,Carrefour City Mall,cinéma,1037
2c94139e-4b5f-4c00-a310-5a972aee776a,Marseille,43.363599,5.421951,Quartier Affaires,Grand format digital,digital,53.86,78878,40.13,73.54,False,ok,Carmila Shopping,cinéma,166
6e83d806-fcf8-4857-aca7-3acdb814cf63,Paris,48.811343,2.358138,Université,Totem digital,premium_digital,93.79,36256,79.65,20.16,True,ok,Retail Avenue,aéroport,580
165e79bf-c7a9-452b-a667-69a7971d9527,Toulouse,43.546412,1.396578,Quartier Affaires,Totem digital,mall_screen,93.05,65895,36.53,32.99,True,ok,Carmila Shopping,université,1088
40c8d95a-70f0-4008-beb8-dabd8edb4495,Lille,50.684509,3.0323,Université,Totem digital,mall_screen,90.46,48476,41.17,29.89,False,ok,Galerie Marchande,université,783
a12cef6a-8d98-4107-b64c-81311cded729,Bordeaux,44.827686,-0.648816,Zone Commerciale,DOOH 2m2,digital,59.53,41170,66.82,81.83,True,ok,Carrefour City Mall,gare,423
2735a4e7-5a28-4cbd-8c42-74f492ae8371,Lyon,45.743257,4.810682,Centre,Totem digital,street_digital,93.12,36062,84.47,16.43,False,ok,Grand Centre,cinéma,836
5d859d4b-29d1-4ae9-b2b0-e2c1e0a2e9d1,Lyon,45.783147,4.815706,Retail Park,Totem digital,premium_digital,69.62,70617,81.88,26.29,True,ok,Grand Centre,stade,1176
f0490e34-9d58-4579-84f9-5d1f3c2976c1,Nantes,47.224849,-1.498763,Centre,DOOH 8m2,digital,62.25,70716,24.06,48.51,True,ok,Carmila Shopping,aéroport,748
f98435a1-66b6-467b-b45c-378fd2eaaa30,Lille,50.571477,3.131236,Quartier Affaires,DOOH 2m2,street_digital,47.37,31638,90.22,61.71,True,ok,Carmila Shopping,aéroport,1067
11708b90-93ff-4b61-bd20-df293e8387d4,Bordeaux,44.798463,-0.509514,Quartier Affaires,DOOH 2m2,street_digital,75.32,39476,65.85,33.47,False,ok,Galerie Marchande,gare,394
8d36fce8-30fb-4831-a613-c18b7ab20db8,Lille,50.688071,3.04128,Quartier Affaires,Écran galerie,street_digital,64.22,33473,29.67,28.82,True,ok,Carmila Shopping,cinéma,871
2b20f19f-67e7-47a7-b7e1-69001f6fa0c1,Toulouse,43.525734,1.447284,Centre,DOOH 8m2,mall_screen,90.37,70061,26.96,59.03,True,ok,Retail Avenue,cinéma,868
3d3a4ed3-f7f7-4b30-b1f8-8f21aab78ac5,Marseille,43.217882,5.393912,Gare,Grand format digital,mall_screen,46.57,32162,81.35,42.33,True,ok,Grand Centre,stade,321
1801852f-834f-4a90-8fa8-b0bb3b755ab7,Lyon,45.752901,4.769532,Quartier Affaires,DOOH 8m2,premium_digital,96.5,20582,47.83,35.51,True,ok,Retail Avenue,stade,254
29195997-2758-43a9-99cb-dbfbaacbfb31,Bordeaux,44.813544,-0.640976,Centre,Totem digital,digital,80.31,52039,72.73,59.29,True,ok,Grand Centre,cinéma,1032
acf086b8-bea8-4991-8af8-16384a83802d,Bordeaux,44.884578,-0.608671,Centre,Totem digital,digital,61.59,13562,93.29,29.75,True,ok,Retail Avenue,centre commercial,795
07ddf8ff-78f3-471c-af90-dbe9b6395b47,Paris,48.815316,2.365431,Retail Park,Totem digital,premium_digital,81.0,41060,50.35,77.78,False,ok,Carrefour City Mall,gare,754
e49c2d4b-445c-4bd7-a500-2195e87db71e,Bordeaux,44.86734,-0.541618,Université,Totem digital,street_digital,80.23,60126,57.56,36.51,True,ok,Galerie Marchande,aéroport,964
b07a15e3-6a81-4216-ba83-8d3355d9f634,Nantes,47.189004,-1.582004,Premium,DOOH 2m2,digital,75.9,65658,28.79,33.7,False,ok,Grand Centre,aéroport,836
4b22eddc-8b4a-4607-a6fc-638e022749c7,Lille,50.697348,3.038146,Retail Park,Grand format digital,digital,45.48,45267,80.01,15.79,False,ok,Retail Avenue,gare,991
ba29fdba-72a8-4255-8e42-e1cd6bdaefa9,Lyon,45.764663,4.902679,Premium,DOOH 8m2,digital,82.96,50868,87.27,58.63,True,ok,Retail Avenue,restaurant,373
ccc755fa-3501-4c6c-92e1-c5cf08d0981d,Lyon,45.706747,4.845388,Retail Park,Grand format digital,mall_screen,51.29,22165,91.68,74.41,True,ok,Grand Centre,aéroport,166
dcc78af0-c8dc-4975-8188-02e353c4bc5b,Marseille,43.252795,5.343564,Quartier Affaires,Écran galerie,street_digital,58.38,56574,23.82,64.08,True,ok,Carmila Shopping,stade,820
119b1ad4-bbdd-4c3d-98b8-759bac229308,Lyon,45.773502,4.79848,Gare,Grand format digital,street_digital,86.85,51000,38.92,89.44,True,ok,Carmila Shopping,stade,972
981617f1-bcef-4201-9db9-4b57efd5b13e,Bordeaux,44.769284,-0.642506,Gare,DOOH 2m2,digital,70.35,49888,47.66,66.15,True,ok,Retail Avenue,cinéma,1155
7dfd22d1-0efd-4873-931b-49a1548fdb50,Lille,50.594298,3.104778,Premium,Totem digital,street_digital,62.92,28329,23.32,50.96,True,ok,Retail Avenue,centre commercial,845
369c530e-6462-4dce-a6b3-cd775e10ece1,Lyon,45.798598,4.91459,Centre,Écran galerie,premium_digital,55.39,67542,83.77,46.91,True,ok,Carrefour City Mall,stade,834
98e62bfa-8eb5-4898-8d3a-01a27c7693b2,Lyon,45.785222,4.88591,Premium,Écran galerie,digital,86.71,83716,28.83,74.14,True,ok,Grand Centre,stade,1021
04a1071d-ef4f-4e0a-8775-5c776551a587,Nantes,47.184382,-1.548697,Premium,Écran galerie,premium_digital,80.38,69566,72.09,76.72,False,ok,Carmila Shopping,centre commercial,105
b94276e7-6bb5-44d4-80f2-471d36721bd0,Marseille,43.323701,5.34524,Gare,Grand format digital,mall_screen,80.18,20689,89.22,29.89,True,ok,Carmila Shopping,stade,534
34d46a26-450b-4303-b881-25b9e7517578,Lille,50.640105,3.03792,Université,DOOH 8m2,premium_digital,72.68,61781,72.64,27.72,True,ok,Carmila Shopping,stade,482
4890a947-072c-4de3-b7f0-9a40b1b50ce5,Lyon,45.700734,4.816782,Centre,DOOH 8m2,digital,71.58,65418,76.47,71.68,True,ok,Carrefour City Mall,stade,1077
0fea0eca-fd77-4ec0-8898-048a5b752600,Marseille,43.363454,5.340666,Zone Commerciale,Totem digital,street_digital,98.63,39258,38.48,57.3,True,ok,Carmila Shopping,aéroport,1064
486d277f-68bc-400f-a5b6-fd765cd9e358,Lyon,45.781523,4.90248,Gare,Écran galerie,digital,81.42,23043,71.2,19.63,False,ok,Carrefour City Mall,stade,745
e4afedd5-26ab-45ed-88ce-0f7d9c58c010,Toulouse,43.632607,1.428573,Université,Totem digital,mall_screen,53.44,73467,38.4,48.64,True,ok,Carrefour City Mall,cinéma,940
8d26411e-9fa1-4e28-9e6b-f395dd975582,Paris,48.912815,2.292767,Retail Park,DOOH 8m2,digital,52.67,21726,70.97,24.52,True,ok,Grand Centre,centre commercial,311
2226fbba-6a4d-4ec7-9527-38021b9acc81,Nantes,47.227991,-1.498628,Gare,Grand format digital,mall_screen,95.7,14657,78.83,89.63,True,ok,Galerie Marchande,centre commercial,531
2d547a33-d272-4ab4-8dc3-e4716820efc5,Paris,48.81986,2.313653,Premium,Écran galerie,street_digital,71.54,79216,22.43,30.13,True,ok,Carmila Shopping,stade,219
0892b385-88c3-42ed-8992-ee74e46a5271,Toulouse,43.553056,1.412506,Quartier Affaires,DOOH 8m2,mall_screen,92.35,76817,59.65,57.88,False,ok,Galerie Marchande,gare,1099
681aa92e-c68e-4240-9eb5-a8f2b1599e43,Paris,48.832979,2.354083,Premium,DOOH 2m2,mall_screen,65.96,71157,42.89,62.98,True,ok,Carmila Shopping,centre commercial,259
1157b74f-8272-47db-8706-125b25b6fe3d,Bordeaux,44.886485,-0.544048,Quartier Affaires,DOOH 8m2,premium_digital,45.97,77583,63.84,50.46,True,ok,Retail Avenue,université,494
e40fce4b-a17a-4f67-920b-eb641ad29ac2,Nantes,47.200912,-1.615081,Premium,DOOH 2m2,premium_digital,98.17,8262,30.71,36.06,True,ok,Retail Avenue,stade,454
17ee72cf-6419-468a-8c29-e700c1dc0e8c,Lyon,45.817421,4.784451,Retail Park,Totem digital,mall_screen,47.35,13449,76.64,70.32,False,ok,Carmila Shopping,stade,927
cbf943a2-6ed5-4985-85e1-2d52483c8111,Marseille,43.341187,5.346266,Centre,Écran galerie,street_digital,62.82,69188,53.29,25.96,True,ok,Carmila Shopping,université,160
474b69ce-532d-439b-8331-05263745beab,Nantes,47.15894,-1.606983,Premium,Totem digital,mall_screen,86.75,18613,63.61,28.06,True,ok,Carmila Shopping,université,305
fd49f4c4-6f3c-40bb-b881-479b4eb98085,Nantes,47.197491,-1.476309,Premium,Écran galerie,street_digital,69.92,32407,61.78,38.63,False,ok,Galerie Marchande,cinéma,875
b25499a2-720e-4ca9-9e2f-502a67f24d69,Bordeaux,44.876406,-0.61324,Centre,DOOH 8m2,digital,49.46,28335,64.74,31.81,True,ok,Carmila Shopping,restaurant,408
8fb5724a-f13f-4095-b3c7-9fc7230c13b0,Paris,48.850127,2.384977,Centre,Totem digital,mall_screen,88.09,27330,31.25,71.84,False,ok,Carmila Shopping,université,397
024674ab-0687-4a33-87c0-0cf922279ab6,Bordeaux,44.851155,-0.640588,Zone Commerciale,Grand format digital,premium_digital,76.79,21006,73.07,74.23,False,ok,Grand Centre,gare,1060
e9923478-11f2-44b9-82e3-65ffc845d0bc,Lyon,45.749777,4.89,Gare,DOOH 8m2,digital,67.57,47040,70.28,51.93,True,ok,Retail Avenue,centre commercial,646
e0f9ea81-ee3d-4f98-b9c6-ec5eab52a93f,Paris,48.910464,2.376341,Quartier Affaires,Écran galerie,street_digital,60.28,55345,46.14,26.03,True,ok,Grand Centre,centre commercial,1191
503aa19e-933c-4966-a1f1-00504bd7d8fe,Lille,50.704244,3.105921,Premium,DOOH 2m2,digital,83.39,46292,38.92,53.06,True,ok,Carmila Shopping,cinéma,804
741be158-86a1-48b3-9886-f7775705964e,Bordeaux,44.779822,-0.589192,Gare,Écran galerie,digital,83.95,32174,25.86,63.55,True,ok,Grand Centre,aéroport,347
3f3e5ef0-256a-4b9d-bd29-dbdacbc94380,Lyon,45.829516,4.913324,Quartier Affaires,Totem digital,digital,55.66,14627,64.61,46.1,True,maintenance,Carmila Shopping,stade,475
376acde8-b138-4dd2-a309-c4ec0a5a0c24,Marseille,43.25537,5.345591,Centre,DOOH 8m2,mall_screen,69.78,74988,49.92,62.21,False,ok,Grand Centre,université,506
89801d93-ee87-4cd6-89a3-32be9f8df02a,Toulouse,43.678063,1.493892,Retail Park,Écran galerie,street_digital,46.45,67194,31.3,73.55,False,ok,Carrefour City Mall,gare,435
1b4c9fcb-4122-4663-98e7-d4b788353000,Toulouse,43.637531,1.451009,Zone Commerciale,DOOH 8m2,digital,88.62,33877,85.21,31.44,False,ok,Retail Avenue,gare,1156
57602a92-5b49-45a5-aa7b-6beae026918f,Lyon,45.721769,4.903094,Gare,DOOH 2m2,street_digital,68.34,7334,58.63,84.97,True,ok,Carrefour City Mall,stade,556
9beec133-2059-48bd-b5e9-ebafd038138f,Marseille,43.277911,5.341031,Zone Commerciale,DOOH 8m2,street_digital,52.39,1453,33.81,44.85,False,ok,Carrefour City Mall,aéroport,394
62c6360d-24b9-4d1b-b3a3-3aaf95f39cae,Toulouse,43.650724,1.401962,Gare,DOOH 8m2,digital,78.39,16841,72.06,17.42,True,ok,Galerie Marchande,stade,720
f4e360a7-bd6d-4da5-98df-8087e098efe9,Marseille,43.284722,5.376015,Centre,Grand format digital,premium_digital,58.65,48158,80.93,39.45,True,ok,Carrefour City Mall,cinéma,881
121d1042-f106-4272-8ebb-0ff122683beb,Toulouse,43.56836,1.469175,Zone Commerciale,DOOH 2m2,digital,84.22,37911,42.55,55.19,True,ok,Carmila Shopping,aéroport,959
4e1e1cdc-b3cf-4b79-81ac-6a389bccace3,Toulouse,43.666591,1.478486,Université,Totem digital,digital,79.52,53459,27.95,31.99,True,ok,Retail Avenue,université,806
e39917a6-e7c2-4c67-98a4-6b3a3248279d,Nantes,47.148599,-1.567317,Gare,Grand format digital,premium_digital,87.52,8111,83.08,87.28,True,ok,Carmila Shopping,stade,841
5a645d7a-1c6d-418a-9f21-a65ad4f04406,Lille,50.706473,2.986333,Retail Park,DOOH 2m2,street_digital,55.88,56978,64.26,67.82,False,ok,Retail Avenue,restaurant,388
4bdff4b1-a272-4ee5-8f1a-cb9b789d9ea5,Bordeaux,44.887669,-0.510318,Gare,Écran galerie,premium_digital,77.13,45445,78.06,49.44,True,ok,Carrefour City Mall,restaurant,223
79ca31e5-5eeb-4f8f-bdf7-02e9003d02bd,Paris,48.813555,2.31382,Quartier Affaires,DOOH 8m2,digital,91.81,7072,40.18,27.55,True,ok,Carrefour City Mall,gare,591
6fd85d91-d5f2-49b6-b204-8c30547edfaa,Marseille,43.296802,5.327381,Université,Grand format digital,digital,60.24,51404,89.28,63.66,True,ok,Galerie Marchande,restaurant,884
4aad0c02-ca86-4916-bcfd-295de57221a7,Marseille,43.326777,5.396887,Université,DOOH 8m2,digital,73.56,25658,20.16,15.03,False,ok,Retail Avenue,centre commercial,173
a942cadd-edee-4875-9bf8-f0c1f93d97bb,Nantes,47.223113,-1.557533,Premium,DOOH 2m2,digital,63.33,24025,36.46,23.74,True,ok,Galerie Marchande,restaurant,1118
59036a23-e020-4440-8b59-e5576c33e4ee,Toulouse,43.659532,1.48979,Quartier Affaires,Grand format digital,premium_digital,91.8,51890,71.61,36.99,False,ok,Galerie Marchande,aéroport,740
ed59df55-378b-47e0-9e89-03f76128a281,Toulouse,43.677582,1.479594,Premium,DOOH 2m2,digital,94.56,56830,33.16,87.28,True,ok,Carmila Shopping,stade,418
a709c134-1d6c-49a4-a248-99bddfbce596,Marseille,43.232765,5.410399,Retail Park,DOOH 2m2,mall_screen,65.61,44694,58.25,55.99,True,ok,Retail Avenue,centre commercial,831
f077d26e-c634-4c1e-96a8-259c6153f6af,Toulouse,43.631354,1.421424,Quartier Affaires,DOOH 2m2,premium_digital,51.31,81392,71.34,76.87,True,ok,Carrefour City Mall,restaurant,979
a9abd070-97dc-4212-890b-7238b62f8787,Marseille,43.242643,5.408942,Premium,Écran galerie,mall_screen,68.81,72885,57.25,81.91,False,ok,Carmila Shopping,stade,160
a1571f4e-48d6-44a3-94f0-41ab06f125b2,Toulouse,43.677973,1.485036,Quartier Affaires,Grand format digital,mall_screen,49.15,40914,71.12,86.26,True,ok,Carrefour City Mall,université,1031
0db8f802-40fb-42a0-9d0d-7b376607cdff,Lyon,45.732207,4.822216,Gare,Grand format digital,mall_screen,58.71,77175,88.36,47.25,True,ok,Grand Centre,université,482
4755016e-6f94-47f4-94ab-233cc67cbb7e,Bordeaux,44.8578,-0.535778,Premium,Totem digital,street_digital,97.62,35860,83.38,77.25,False,ok,Carmila Shopping,cinéma,776
4ae1667f-40ef-414d-aa9e-0594fb3c8aeb,Marseille,43.347129,5.323692,Centre,Totem digital,digital,86.83,7165,72.3,44.18,False,ok,Carmila Shopping,aéroport,781
6c3583e2-2724-41ce-9d17-339bedfd5ba2,Toulouse,43.656697,1.465806,Université,DOOH 8m2,mall_screen,98.78,7639,55.31,19.11,False,ok,Grand Centre,université,143
90d4975a-1623-477f-9759-8b3a174e4ade,Nantes,47.138675,-1.524058,Quartier Affaires,DOOH 8m2,digital,71.91,75771,66.8,73.51,False,maintenance,Grand Centre,centre commercial,236
641bea23-44c4-43f3-a22b-9533898e7946,Bordeaux,44.857439,-0.591573,Premium,Totem digital,mall_screen,80.84,40071,50.28,44.3,True,ok,Carmila Shopping,cinéma,795
03f30f18-2ad5-4be2-bab7-d9b1cbcd4aa4,Paris,48.897095,2.390446,Zone Commerciale,Grand format digital,digital,51.44,56901,90.78,22.66,False,ok,Retail Avenue,restaurant,1019
96001da6-2cc2-40f7-b45f-a2ad148c3711,Bordeaux,44.792229,-0.63062,Premium,DOOH 2m2,premium_digital,77.4,27367,49.21,67.63,True,maintenance,Retail Avenue,cinéma,669
a3f231f8-1ad1-4fa8-a18a-ba91a25712e4,Bordeaux,44.793582,-0.52708,Premium,Grand format digital,premium_digital,67.74,55085,60.56,66.01,True,ok,Carrefour City Mall,gare,788
30041d0c-ff6c-42d3-917d-c8d4939208ea,Marseille,43.360328,5.381508,Zone Commerciale,Écran galerie,premium_digital,87.17,67361,83.35,65.6,True,maintenance,Carmila Shopping,université,372
b27aa043-aeba-4e64-9aa7-315f054d0aee,Nantes,47.275643,-1.512849,Centre,DOOH 2m2,digital,78.35,66983,65.89,88.13,True,ok,Carrefour City Mall,restaurant,777
a1b96a2e-5b03-4291-91dd-11ca1ee0898e,Paris,48.905432,2.361606,Centre,DOOH 2m2,street_digital,87.06,3163,32.95,30.54,True,ok,Retail Avenue,université,189
2d55b46e-a353-4594-96dd-d5c597eb7006,Paris,48.902393,2.380276,Gare,Écran galerie,mall_screen,53.18,66305,69.89,59.19,True,ok,Galerie Marchande,restaurant,397
9a8608c8-7736-4720-a97b-3fe3dada74f3,Bordeaux,44.835564,-0.54825,Retail Park,DOOH 8m2,premium_digital,45.6,20875,33.2,60.36,False,ok,Carrefour City Mall,université,747
ba260284-a5d8-4d1f-8b41-75352f9f8c5f,Lyon,45.816661,4.803515,Premium,DOOH 2m2,premium_digital,81.25,43616,92.07,41.41,True,ok,Carrefour City Mall,université,264
45e0b777-a749-41ff-89f5-32b1899f63ce,Lille,50.586996,3.09471,Retail Park,DOOH 2m2,premium_digital,82.21,31928,47.22,60.96,True,ok,Retail Avenue,université,321
227e08e0-ae9a-484c-ac4d-dbbb99fda713,Lille,50.654458,2.988998,Centre,Grand format digital,digital,70.81,49817,21.79,17.73,True,ok,Grand Centre,aéroport,1112
64604c4e-2994-45df-8420-9f79ef6c2e82,Nantes,47.160641,-1.581326,Retail Park,Totem digital,digital,71.52,36661,76.92,86.25,False,ok,Galerie Marchande,stade,602
6dc3377e-8fb9-474f-9957-879112a67a72,Marseille,43.222298,5.298393,Centre,DOOH 2m2,mall_screen,65.56,31893,21.05,74.84,False,ok,Grand Centre,stade,458
1ba449ae-738e-4bf3-aebf-08c35439f9d4,Toulouse,43.682027,1.50861,Centre,Totem digital,premium_digital,86.86,40061,42.11,68.74,False,ok,Galerie Marchande,université,857
1f328c23-033c-4bc8-b34a-f8ae79cf7b6b,Marseille,43.295016,5.30442,Centre,DOOH 2m2,mall_screen,67.9,57187,78.67,86.04,True,ok,Galerie Marchande,cinéma,706
23aeba35-c0cd-4d33-adb9-075e9363cf31,Lille,50.632742,3.07433,Université,Totem digital,digital,81.22,14586,60.29,44.09,False,ok,Galerie Marchande,cinéma,875
f5cf5846-02a7-4302-acac-fbf039bf886b,Paris,48.855965,2.297962,Gare,DOOH 2m2,mall_screen,52.84,62962,73.81,36.29,True,ok,Carmila Shopping,stade,648
b812fa67-7dc2-471f-a1d3-2707c29d772c,Bordeaux,44.831138,-0.587854,Zone Commerciale,Grand format digital,premium_digital,48.82,16894,85.57,21.85,True,ok,Carrefour City Mall,gare,90
41601266-76c4-4eaf-9906-b7a425426760,Lyon,45.842627,4.762302,Université,Grand format digital,premium_digital,74.67,12742,43.01,66.7,True,ok,Carrefour City Mall,stade,999
