poi_id,type,latitude,longitude,city,importance_score
fcde0868-f1b2-4fa2-8464-b66a0e42a515,stade,47.257602,-1.555674,Nantes,48.8
06c3df16-7017-4177-8131-52c435546aba,stade,47.282039,-1.548748,Nantes,82.48
279dfaed-6799-4ab1-898a-fd6abd152442,stade,47.176449,-1.473987,Nantes,67.78
095c2fbf-4857-4efa-aae1-c7b34a48bbc8,stade,47.249302,-1.534601,Nantes,98.15
29b71e9f-78a8-4649-9802-b43ac489330a,restaurant,47.207742,-1.537797,Nantes,89.79
e86a1e23-6619-4c11-82c8-a7d63530e283,centre commercial,47.297445,-1.612694,Nantes,32.55
14aeea59-d715-429d-a732-b24cf20e66b9,stade,47.151885,-1.543611,Nantes,73.16
01164803-f51d-4c0a-80df-eb4cd7560b16,université,47.223916,-1.493315,Nantes,97.88
36618893-4ee9-40a6-955d-003971ebea7e,aéroport,47.15816,-1.556957,Nantes,27.86
81b21eea-e3c0-4f75-a77d-817216431182,stade,47.297346,-1.582235,Nantes,44.31
9785c1a8-1647-49c7-bd80-bb52ad02fc25,aéroport,47.292413,-1.538,Nantes,25.48
07379930-3733-418e-b0bd-b5367b80e2f0,aéroport,47.21429,-1.627736,Nantes,89.59
cb5daa57-51e9-49aa-afda-848a83704a2d,restaurant,47.247282,-1.532083,Nantes,48.05
6a6fc1bf-554e-4f56-ba61-c04208db130e,aéroport,47.263044,-1.628342,Nantes,98.92
