panel_id,city,arrondissement,latitude,longitude,address,district,format,screen_type,visibility_score,daily_traffic,audience_csp_plus,audience_young_active,availability,maintenance_status,mall_name,poi_nearby,price_per_day
ff5beb38-1fd9-4be6-8111-4909b5ff5da1,Toulouse,,43.615447,1.389005,,Retail Park,Grand format digital,street_digital,92.16,26316,47.21,55.4,True,ok,Carmila Shopping,restaurant,19
34e6382a-9a02-4b54-8224-d97b80d061f0,Lille,,50.642457,3.122411,,Université,Grand format digital,mall_screen,55.4,64217,42.71,55.46,True,ok,Carrefour City Mall,stade,29
98097bc1-f162-4225-bbab-5ac33317acd9,Marseille,,43.250094,5.318673,,Gare,Écran galerie,digital,65.48,29546,62.62,65.03,True,ok,Retail Avenue,gare,26
bd0f1fa9-6ee3-4b49-9ec0-8738c820f463,Toulouse,,43.602572,1.376863,,Retail Park,DOOH 2m2,digital,95.81,52204,25.51,63.63,False,ok,Carmila Shopping,université,23
8ea56eec-7589-48a5-936e-3e4123b4e58d,Bordeaux,,44.858422,-0.580327,,Retail Park,Totem digital,digital,55.5,31103,87.47,80.18,False,maintenance,Retail Avenue,cinéma,25
02f92f1a-471a-485f-8d1f-2835be6c69c1,Lyon,,45.720317,4.815183,,Quartier Affaires,Écran galerie,mall_screen,74.68,27152,77.08,29.56,True,ok,Grand Centre,cinéma,27
12d4eb07-4292-45a0-b8e5-7cc62f59fc3a,Nantes,,47.224714,-1.57725,,Retail Park,DOOH 8m2,mall_screen,80.51,36359,32.86,52.18,True,maintenance,Grand Centre,centre commercial,26
64884438-a08b-4ec9-a9b3-9e60fc022932,Toulouse,,43.665285,1.447718,,Université,DOOH 2m2,premium_digital,65.14,28937,34.7,44.49,True,ok,Carmila Shopping,aéroport,18
ea5682ef-e720-4cfc-98b1-e77916bd0c05,Bordeaux,,44.820144,-0.586569,,Zone Commerciale,Grand format digital,mall_screen,80.6,14207,51.87,38.44,True,ok,Carmila Shopping,université,15
058e9e6d-5a27-4ade-b131-31341ea0fe43,Lille,,50.601781,3.033847,,Zone Commerciale,Totem digital,premium_digital,75.15,7601,58.16,47.18,False,ok,Galerie Marchande,centre commercial,28
76978edb-cb47-4c1a-bd19-20d3b28f76dc,Lille,,50.662522,3.029328,,Quartier Affaires,Écran galerie,street_digital,66.76,40608,37.08,24.0,False,ok,Retail Avenue,cinéma,21
420937ef-ed64-4aa3-9b71-aba98000b244,Bordeaux,,44.897902,-0.535008,,Retail Park,Grand format digital,premium_digital,79.86,23148,48.98,41.72,True,ok,Carmila Shopping,restaurant,25
a058b258-e745-4b58-91dd-324d307b3d23,Nantes,,47.159728,-1.530074,,Centre,DOOH 2m2,mall_screen,91.78,17022,86.74,70.31,False,ok,Carrefour City Mall,stade,26
951c002e-c324-47ef-b154-ce32ef2eb789,Nantes,,47.204055,-1.576951,,Quartier Affaires,Grand format digital,digital,89.96,40017,80.59,20.08,True,ok,Retail Avenue,cinéma,20
a1ca1191-b51a-4d28-bb1f-6aec652476eb,Toulouse,,43.606001,1.496492,,Quartier Affaires,Écran galerie,digital,90.73,25636,40.18,81.53,True,ok,Carmila Shopping,centre commercial,25
07792408-3de9-4fdd-a2bd-218395d5d0d1,Lille,,50.707189,3.1072,,Zone Commerciale,Écran galerie,digital,57.2,44460,70.48,41.8,True,ok,Galerie Marchande,gare,23
567402a0-f3ac-4685-80c3-977b969a6fc2,Lyon,,45.787702,4.814877,,Zone Commerciale,Grand format digital,mall_screen,89.34,36419,29.36,22.48,True,ok,Carrefour City Mall,stade,17
a23ba83f-0b8e-4dae-ad0a-407d2a4e4988,Lille,,50.612838,3.035032,,Premium,Écran galerie,street_digital,65.59,19792,21.92,73.3,True,ok,Carrefour City Mall,centre commercial,16
e73817c5-aee0-4cc9-a1fb-7ba5be21d184,Lille,,50.699781,3.061662,,Retail Park,Grand format digital,premium_digital,62.06,55755,39.62,24.2,True,ok,Retail Avenue,stade,21
ee53d7e6-7974-40f6-9ea6-0b6a03e57007,Bordeaux,,44.822403,-0.617113,,Centre,Écran galerie,street_digital,87.15,78723,93.94,22.94,True,ok,Grand Centre,université,24
f2454ef4-63e4-4c01-a29f-a14e981e8536,Marseille,,43.224773,5.3025,,Gare,DOOH 8m2,premium_digital,72.08,9359,86.0,16.34,True,ok,Grand Centre,restaurant,20
a1e4b8d5-8318-43e3-9a9d-7f22d199af35,Lille,,50.580418,3.127193,,Université,Écran galerie,digital,65.12,22534,27.6,56.84,True,ok,Grand Centre,gare,22
2ec16684-1350-4ed4-8b74-f6d6a8f07d7e,Bordeaux,,44.814134,-0.560276,,Quartier Affaires,Grand format digital,street_digital,88.24,9906,38.32,57.05,True,ok,Carrefour City Mall,université,17
b9294060-5949-44a4-87fb-4037f2907f06,Nantes,,47.27657,-1.485787,,Premium,DOOH 8m2,premium_digital,91.68,37142,78.36,31.45,True,ok,Carrefour City Mall,restaurant,26
933404d2-5604-450b-a0f7-937b58c493ae,Marseille,,43.306885,5.377159,,Gare,DOOH 8m2,street_digital,90.21,69665,72.3,75.39,True,ok,Retail Avenue,stade,15
f937546b-cbb7-4180-8cd5-8aad81c0cbae,Bordeaux,,44.831715,-0.597515,,Centre,DOOH 8m2,premium_digital,46.46,55983,74.14,64.16,True,ok,Carmila Shopping,restaurant,24
dc9ec3c0-5ddd-4e7b-bd83-926330aeb428,Lyon,,45.700418,4.883077,,Zone Commerciale,Grand format digital,premium_digital,81.77,44766,91.39,89.98,True,ok,Retail Avenue,cinéma,26
ea648c30-2b7f-4907-91ff-237b57337781,Toulouse,,43.543935,1.506405,,Quartier Affaires,DOOH 2m2,digital,76.71,73709,61.67,79.18,False,ok,Carmila Shopping,centre commercial,25
8f9f8745-025d-487b-b0d0-54fb7b2b12ed,Lyon,,45.761105,4.769596,,Zone Commerciale,DOOH 2m2,premium_digital,61.1,12664,83.27,41.81,True,maintenance,Grand Centre,université,24
4ad41470-13b5-4e38-8960-0e3ba8f3a2f0,Toulouse,,43.583319,1.373196,,Centre,Totem digital,digital,77.06,17445,42.14,23.78,True,ok,Carrefour City Mall,restaurant,24
9f79e937-3e98-498f-8b0a-ee17008ab359,Marseille,,43.231305,5.35885,,Centre,Écran galerie,premium_digital,65.54,42903,30.38,79.73,True,ok,Retail Avenue,gare,30
a94b7e9e-5fca-4d9e-88f0-a11e227f6211,Nantes,,47.185722,-1.570427,,Zone Commerciale,DOOH 8m2,street_digital,47.21,32430,41.81,51.65,False,ok,Carrefour City Mall,aéroport,23
1d9b2758-db62-4131-ba03-6e7f49c07de9,Bordeaux,,44.89577,-0.573716,,Retail Park,Écran galerie,digital,45.51,31998,59.27,85.04,True,ok,Retail Avenue,stade,27
1e4f9965-0571-48ce-839b-6b352cd24154,Lyon,,45.730732,4.888383,,Quartier Affaires,Grand format digital,street_digital,83.05,39990,62.77,36.17,False,ok,Grand Centre,aéroport,25
6a7b0256-b688-40bd-b52b-434274cc835e,Toulouse,,43.61199,1.471678,,Retail Park,DOOH 2m2,digital,70.79,6608,64.97,68.88,True,ok,Carrefour City Mall,université,30
61dc062b-d188-4ffd-b57b-40e31def3673,Bordeaux,,44.793972,-0.565177,,Université,Grand format digital,digital,78.76,77443,22.06,23.56,False,ok,Carrefour City Mall,centre commercial,22
7c74045a-d422-41c0-8695-a1fd8921380a,Nantes,,47.177319,-1.612255,,Retail Park,DOOH 8m2,street_digital,73.66,80960,28.57,81.82,True,ok,Retail Avenue,restaurant,20
2b9ad280-4077-447f-a089-a94f0df2a859,Nantes,,47.278479,-1.498178,,Zone Commerciale,Grand format digital,premium_digital,68.36,66354,25.3,80.92,True,ok,Carrefour City Mall,université,19
d3dba489-3aba-47d5-bb9d-6552cb121d6f,Lille,,50.646691,3.063034,,Retail Park,Écran galerie,street_digital,61.43,4626,34.89,52.11,True,ok,Carmila Shopping,stade,16
7f3155a8-bd52-4a51-997e-12b45c036f0d,Toulouse,,43.575186,1.413054,,Gare,Grand format digital,mall_screen,69.51,81508,46.73,31.42,True,ok,Retail Avenue,restaurant,16
88dff0a6-5f2d-4a56-9fca-e437147a243d,Toulouse,,43.542866,1.364672,,Retail Park,Totem digital,digital,65.04,52886,80.48,87.32,True,ok,Galerie Marchande,cinéma,17
affa1211-89fb-4b2b-97cb-129504dbdf9d,Lille,,50.62317,3.086531,,Gare,Écran galerie,mall_screen,74.2,54343,74.26,28.07,False,ok,Retail Avenue,restaurant,24
c2bbf902-a265-4c86-8b82-d72f105d0378,Nantes,,47.278558,-1.593201,,Gare,DOOH 2m2,mall_screen,92.47,34983,71.03,53.14,True,ok,Galerie Marchande,université,22
de44f394-5f94-4d2e-9d77-df9ab72f2b5e,Nantes,,47.274323,-1.626427,,Zone Commerciale,Écran galerie,mall_screen,61.9,60283,65.35,76.57,True,ok,Grand Centre,stade,28
ed6980ff-5562-410b-b500-85075c8d1d84,Marseille,,43.349042,5.401404,,Gare,Totem digital,premium_digital,71.67,44377,89.73,54.03,False,ok,Galerie Marchande,cinéma,26
fa2473e8-fc8b-44d4-bc06-e395352605e8,Toulouse,,43.539543,1.460663,,Gare,Totem digital,street_digital,60.92,34781,32.42,62.49,True,ok,Galerie Marchande,cinéma,21
d9571729-3b6e-4ef8-9bb5-b8053cc00ace,Lille,,50.55943,3.098511,,Centre,DOOH 8m2,digital,55.93,35277,43.47,21.63,True,ok,Carmila Shopping,stade,27
85d25c12-4d68-4992-aec7-d088bd5a0f5b,Lyon,,45.803183,4.867289,,Centre,Totem digital,street_digital,81.72,18790,21.97,60.7,True,ok,Grand Centre,stade,28
98c765d6-5978-4d52-a2dc-359aa87392c8,Nantes,,47.201718,-1.486654,,Université,DOOH 8m2,mall_screen,70.78,3374,52.5,61.13,False,ok,Galerie Marchande,centre commercial,19
979f7607-3803-46ac-9029-bcec1d19fa64,Marseille,,43.370774,5.389874,,Université,Totem digital,street_digital,99.05,37261,29.28,68.29,True,ok,Grand Centre,restaurant,19
2f4cba6c-eb28-48ed-8f11-fd97c80f7487,Marseille,,43.312374,5.407962,,Centre,Écran galerie,street_digital,80.64,34398,74.66,81.02,False,ok,Retail Avenue,gare,16
df43f29b-2768-4251-8310-8bb137d9f8b8,Lille,,50.696717,3.052064,,Gare,Écran galerie,premium_digital,48.87,29299,40.08,83.84,False,ok,Galerie Marchande,gare,20
832ce30c-63ab-489d-af80-f2517e38375b,Marseille,,43.333543,5.381073,,Quartier Affaires,DOOH 2m2,premium_digital,58.34,67604,76.54,56.17,True,ok,Grand Centre,cinéma,23
039f74f1-b3d4-4566-b72a-c0856deedf38,Lyon,,45.77999,4.774142,,Université,DOOH 8m2,premium_digital,47.05,53601,70.28,65.78,True,ok,Retail Avenue,restaurant,17
d0c1a0c8-0ad6-405b-87a2-eaa0b4c9463d,Nantes,,47.195195,-1.604643,,Centre,Totem digital,digital,84.76,26438,84.8,41.11,True,ok,Galerie Marchande,université,26
72590f40-f989-4974-b7a7-2854e453fc77,Lille,,50.652149,3.102173,,Premium,DOOH 8m2,mall_screen,60.45,1477,51.62,41.71,True,ok,Retail Avenue,restaurant,30
ab06a4d9-afab-43e5-bdd9-5691adbedf93,Marseille,,43.327399,5.297997,,Premium,Grand format digital,digital,51.21,10598,25.14,72.4,True,ok,Carmila Shopping,centre commercial,27
d5e22c6d-7ed4-4f5f-b745-1577b11755f7,Bordeaux,,44.81437,-0.631902,,Zone Commerciale,DOOH 2m2,mall_screen,47.74,83424,38.36,37.09,True,ok,Galerie Marchande,université,29
056b891f-a1cd-4230-95e7-787a8a51cef3,Bordeaux,,44.764939,-0.523526,,Zone Commerciale,Écran galerie,street_digital,61.66,60949,64.06,30.07,True,ok,Carrefour City Mall,cinéma,24
65f21ef6-744a-495d-8247-0c338258eed3,Marseille,,43.340762,5.313962,,Gare,DOOH 8m2,digital,96.39,56147,73.94,69.63,True,ok,Grand Centre,restaurant,27
9aeb99b0-fe77-48f8-8c26-7cb9ee3647b6,Lyon,,45.740416,4.882562,,Centre,Totem digital,premium_digital,48.38,74363,77.78,34.66,True,ok,Retail Avenue,centre commercial,29
261b9f98-4d70-4c8a-bd21-f114dd9215d5,Bordeaux,,44.80739,-0.656353,,Retail Park,Écran galerie,mall_screen,73.9,56571,51.64,23.79,True,ok,Retail Avenue,aéroport,22
179b9170-c55c-4ce8-a6c1-672d2e7e5a7e,Marseille,,43.307455,5.321677,,Gare,DOOH 8m2,street_digital,53.84,33753,59.18,51.18,False,ok,Carrefour City Mall,aéroport,25
539855d4-b0fc-43c8-9161-fda80b796876,Nantes,,47.27114,-1.605896,,Université,DOOH 2m2,premium_digital,71.13,13617,89.35,47.17,True,ok,Carrefour City Mall,aéroport,29
4840573b-abe4-4242-a4a4-6d3d293e9d6e,Marseille,,43.342471,5.405242,,Gare,DOOH 8m2,street_digital,51.48,70553,22.6,59.39,False,ok,Retail Avenue,stade,29
6c547534-bd9e-4d70-9f95-13fc45e2297d,Lyon,,45.696276,4.840195,,Zone Commerciale,Écran galerie,mall_screen,90.7,79106,38.96,31.58,True,ok,Grand Centre,gare,29
3f619819-e19f-4bcf-8334-0e55820f6c85,Nantes,,47.192526,-1.631798,,Centre,DOOH 2m2,mall_screen,70.64,34906,34.02,20.66,True,ok,Retail Avenue,centre commercial,22
820e2872-da09-47d2-9a8d-c8eb516810fa,Lyon,,45.812744,4.835109,,Université,Grand format digital,street_digital,96.02,68333,34.35,85.14,True,ok,Retail Avenue,restaurant,30
747778ac-6561-43b2-90cb-bafa60918b85,Nantes,,47.260631,-1.546789,,Quartier Affaires,DOOH 8m2,mall_screen,51.34,69020,28.11,55.77,True,ok,Carmila Shopping,stade,30
e0fd0332-1ecc-42ad-9005-7ba0b459fe23,Lille,,50.640923,3.106692,,Zone Commerciale,Écran galerie,premium_digital,75.81,8944,65.78,61.5,False,ok,Galerie Marchande,centre commercial,27
37683761-4ff8-4575-beeb-76098156b3dc,Marseille,,43.278118,5.316547,,Premium,DOOH 8m2,mall_screen,62.52,70619,25.16,48.98,True,ok,Carmila Shopping,gare,15
d6bd0347-eb45-48f1-9f1f-dbbc75ad7082,Toulouse,,43.639755,1.43419,,Premium,Grand format digital,mall_screen,66.99,32289,38.3,72.52,False,ok,Grand Centre,stade,16
0796c823-b2f0-4233-9016-027c1f1150b5,Lyon,,45.839678,4.802838,,Zone Commerciale,DOOH 2m2,mall_screen,80.95,43555,84.57,68.97,True,ok,Carmila Shopping,centre commercial,22
20c6d67a-8f3a-4883-b1b9-5cb8093fe551,Nantes,,47.212641,-1.579348,,Retail Park,DOOH 2m2,mall_screen,78.41,40339,74.81,40.28,True,ok,Carrefour City Mall,centre commercial,24
84b20aed-758f-4d38-83e0-47a07ba89328,Marseille,,43.29201,5.448671,,Université,DOOH 2m2,premium_digital,65.98,49168,34.29,57.91,False,ok,Grand Centre,centre commercial,18
a3966813-fc63-42b2-8041-ca12c6b1cf59,Lille,,50.563233,3.059673,,Gare,DOOH 8m2,mall_screen,64.76,41241,82.71,58.14,False,ok,Grand Centre,stade,18
20858d86-af62-41ae-9adc-5f5906fedb77,Nantes,,47.250036,-1.479939,,Zone Commerciale,Totem digital,premium_digital,99.85,14544,24.43,36.93,True,ok,Retail Avenue,centre commercial,17
1c33709f-7e78-4c49-9cd2-b719e4f6dc0e,Bordeaux,,44.879908,-0.636644,,Centre,Grand format digital,digital,67.17,18725,36.23,74.86,True,ok,Galerie Marchande,aéroport,17
402dfcaf-30b2-42eb-8757-bc284a2955e8,Lyon,,45.74025,4.85166,,Gare,Totem digital,digital,99.26,19880,80.52,47.88,True,ok,Carmila Shopping,aéroport,27
1a14c9b5-570a-405e-a4a1-43baec8b5c88,Marseille,,43.2254,5.382974,,Centre,DOOH 2m2,digital,84.5,78242,72.9,26.46,True,ok,Grand Centre,gare,27
43650f8a-e777-43fe-ab6e-22010ed8a271,Toulouse,,43.552024,1.47262,,Quartier Affaires,Grand format digital,mall_screen,84.51,58159,58.47,58.98,True,maintenance,Carmila Shopping,centre commercial,19
5315080d-b860-4547-a886-38fc4025bedc,Toulouse,,43.542932,1.382942,,Centre,Écran galerie,mall_screen,58.39,56863,26.52,88.91,True,ok,Retail Avenue,université,17
d649241b-7e14-492b-a16d-892067f9339a,Lille,,50.66795,3.040597,,Premium,Totem digital,street_digital,55.68,55770,25.41,19.02,True,ok,Carmila Shopping,aéroport,18
5f088c70-7475-4434-a6be-b4b6c54f946e,Nantes,,47.274629,-1.501935,,Premium,DOOH 2m2,street_digital,73.23,10190,57.87,45.1,True,ok,Retail Avenue,centre commercial,29
02ea0370-5f95-497d-8b1e-a6cab22a4309,Lille,,50.677042,2.99183,,Zone Commerciale,Grand format digital,mall_screen,68.74,72782,40.1,32.15,True,ok,Retail Avenue,cinéma,24
d84d86a2-ba3f-4851-8b6f-2407883afe59,Nantes,,47.225281,-1.596877,,Quartier Affaires,Totem digital,mall_screen,75.05,56450,69.17,80.05,True,maintenance,Carrefour City Mall,restaurant,23
add4f004-7a98-4696-80c1-78a011f326b9,Marseille,,43.342903,5.379725,,Premium,DOOH 2m2,premium_digital,57.18,21115,78.22,57.38,True,ok,Grand Centre,stade,15
1b06f7ef-3404-43e5-8927-d4836d52adee,Nantes,,47.233252,-1.495007,,Gare,Grand format digital,premium_digital,69.78,84821,82.36,58.17,False,ok,Grand Centre,cinéma,18
0ae3ae21-2d79-448a-be62-47fb3b304cd2,Nantes,,47.184427,-1.498889,,Zone Commerciale,Écran galerie,premium_digital,59.13,28233,37.97,88.33,False,ok,Grand Centre,centre commercial,27
388c018a-5b9c-436f-94a3-90a8e9e36018,Nantes,,47.287525,-1.628828,,Université,Totem digital,mall_screen,76.52,64164,77.6,54.58,True,ok,Grand Centre,aéroport,21
01454567-70f0-457c-8d6d-fac9a4118186,Toulouse,,43.600863,1.399315,,Centre,Grand format digital,premium_digital,64.09,15653,50.83,32.46,True,ok,Carmila Shopping,restaurant,30
e28d9f1e-082d-4e5f-86af-4b7416df262d,Marseille,,43.313191,5.404603,,Premium,Écran galerie,premium_digital,80.47,75430,80.85,79.69,True,ok,Grand Centre,stade,18
3494dbb2-448b-47a7-802d-70d86e3d9052,Toulouse,,43.648644,1.399168,,Retail Park,DOOH 2m2,digital,48.94,82716,61.73,86.66,True,ok,Retail Avenue,cinéma,20
e6a88dcf-6477-4666-b061-f3f48e366da9,Lyon,,45.834646,4.851371,,Quartier Affaires,DOOH 2m2,mall_screen,99.73,56569,58.0,87.14,True,ok,Grand Centre,restaurant,20
eca25a23-bdc9-42f2-8582-e573d64217fa,Bordeaux,,44.820567,-0.529939,,Premium,DOOH 8m2,digital,81.46,74407,25.76,63.45,False,ok,Grand Centre,centre commercial,15
cb92d732-16e5-4fa5-af4a-b6ec7749eedd,Marseille,,43.236185,5.32923,,Retail Park,Grand format digital,premium_digital,61.73,69254,27.48,50.23,False,ok,Carrefour City Mall,stade,21
e05c92c7-4809-46d7-b188-175b016dbf4c,Nantes,,47.19277,-1.606957,,Quartier Affaires,Écran galerie,mall_screen,78.66,46394,53.79,80.93,True,maintenance,Carrefour City Mall,gare,23
aa8f0b49-a602-4521-92ae-92712fb9a1e7,Toulouse,,43.535051,1.412252,,Centre,Grand format digital,street_digital,88.35,67029,24.09,68.75,True,ok,Carmila Shopping,gare,25
572b0a1a-ad69-4026-9f53-515ba741a797,Toulouse,,43.644789,1.40578,,Quartier Affaires,Écran galerie,mall_screen,90.31,82752,55.04,72.67,True,ok,Carrefour City Mall,centre commercial,28
d192f91c-118a-4ebc-9099-7e2e64fe8b20,Lille,,50.684934,3.073641,,Gare,DOOH 2m2,digital,68.23,65826,80.73,63.39,True,ok,Grand Centre,gare,26
969f51ed-d388-48c2-891d-da438f7548b8,Toulouse,,43.563666,1.514034,,Zone Commerciale,DOOH 8m2,street_digital,83.5,67659,70.52,54.14,True,ok,Galerie Marchande,stade,18
6c9ec213-ffb0-4470-8a56-ef77cdf74b83,Lille,,50.638892,3.094992,,Retail Park,Écran galerie,street_digital,86.42,37311,94.13,85.51,True,ok,Galerie Marchande,université,28
c1cd364b-04f0-4653-8ced-5a17f717184a,Marseille,,43.282548,5.341901,,Centre,Totem digital,digital,95.3,8906,35.72,39.88,True,maintenance,Retail Avenue,centre commercial,24
b3f3a97b-12a9-42f2-b606-16fbf2f57897,Marseille,,43.254985,5.307691,,Premium,Totem digital,digital,46.55,31470,27.02,75.24,True,ok,Galerie Marchande,gare,22
eb47b3ff-38c8-4c72-981b-330e5f41c5e5,Lille,,50.581183,3.049109,,Quartier Affaires,DOOH 2m2,premium_digital,57.16,45344,57.8,88.08,True,maintenance,Carmila Shopping,université,20
3c795bf6-06ef-4489-9107-0440063fa87c,Lyon,,45.824682,4.835236,,Gare,Totem digital,premium_digital,79.43,3613,53.05,35.09,True,ok,Carrefour City Mall,restaurant,15
6d92a890-c1f4-46b1-be24-e1ee950e214a,Marseille,,43.325539,5.375,,Zone Commerciale,Grand format digital,mall_screen,99.96,8939,40.09,16.45,True,ok,Galerie Marchande,aéroport,29
752fb61e-9522-4d9a-85d1-b642fd5cf82e,Nantes,,47.172782,-1.563635,,Gare,DOOH 8m2,mall_screen,50.27,13556,36.9,21.75,True,maintenance,Retail Avenue,stade,26
95352ef9-6dc0-4af6-bffe-26bdeb15fcd8,Lille,,50.659933,3.104218,,Retail Park,Totem digital,digital,80.16,40617,50.17,86.35,True,ok,Galerie Marchande,université,15
2145e3a5-dde2-4b6a-b3e8-cd50364fce65,Bordeaux,,44.838454,-0.510193,,Quartier Affaires,Écran galerie,street_digital,91.87,42434,20.38,55.01,True,ok,Retail Avenue,gare,27
01fff56e-40ac-4468-b65c-cd96c36a3988,Marseille,,43.249031,5.356413,,Centre,Écran galerie,digital,94.9,68755,51.84,43.51,True,ok,Carmila Shopping,cinéma,21
bb4731fa-e762-4b4d-a11b-369806b9648b,Nantes,,47.213222,-1.491331,,Premium,Grand format digital,premium_digital,85.85,11324,91.43,16.51,True,ok,Grand Centre,université,23
58663b04-41a3-424a-87b4-38823dfcc2d9,Nantes,,47.252343,-1.515873,,Quartier Affaires,Grand format digital,street_digital,71.3,1879,27.89,32.86,True,ok,Galerie Marchande,cinéma,30
f933106a-034a-4661-8638-920fb1f42acc,Bordeaux,,44.905499,-0.543006,,Université,DOOH 8m2,digital,67.04,28616,89.36,77.09,True,ok,Galerie Marchande,centre commercial,21
91a66852-6590-48f7-8d7a-ba391a64df87,Lille,,50.613279,3.021354,,Premium,DOOH 2m2,street_digital,64.81,74277,83.92,50.06,True,ok,Grand Centre,stade,22
c5ccc46b-e483-45d9-8b14-69ba64cbf949,Lille,,50.663408,2.983636,,Retail Park,DOOH 2m2,mall_screen,53.54,53194,31.48,58.76,True,ok,Carrefour City Mall,cinéma,19
3f449ca5-a885-4edb-9962-7830a5c5dff2,Nantes,,47.239204,-1.585037,,Centre,DOOH 8m2,street_digital,53.24,78951,75.59,86.18,True,ok,Galerie Marchande,cinéma,30
483e9a05-cb9e-4531-9ffa-4159ed649508,Lyon,,45.695606,4.866075,,Gare,Écran galerie,digital,83.99,1587,22.38,32.44,True,ok,Grand Centre,cinéma,22
03dfb6d0-ba12-4936-8a5c-55bc34e3b71a,Lille,,50.560093,3.113814,,Retail Park,Grand format digital,street_digital,60.6,45396,65.67,84.3,False,ok,Galerie Marchande,stade,25
07dcfa53-8fa1-480d-93fc-75feecf17f63,Marseille,,43.229436,5.337397,,Gare,DOOH 8m2,digital,48.76,22789,76.02,40.7,True,ok,Galerie Marchande,restaurant,26
cefaefb1-bd2f-4c29-a063-4606a41764c1,Nantes,,47.156434,-1.519296,,Université,Grand format digital,premium_digital,85.62,36394,80.54,78.88,True,ok,Retail Avenue,gare,28
722864e5-0a1b-4335-9b42-4f2614b3289f,Lyon,,45.78314,4.835988,,Quartier Affaires,Grand format digital,mall_screen,59.14,70291,51.09,81.94,False,ok,Grand Centre,gare,15
dc614ed5-97f9-4eeb-8f97-ea782239f3ea,Lille,,50.599153,3.01064,,Retail Park,DOOH 2m2,mall_screen,47.17,5174,75.36,27.15,True,ok,Carrefour City Mall,aéroport,27
994fd215-5a48-4292-ba9e-a421c2a87ffc,Marseille,,43.280983,5.334063,,Quartier Affaires,DOOH 8m2,digital,61.8,38332,94.7,55.72,True,ok,Retail Avenue,stade,26
1ef000a3-06da-421c-80e3-f8fb8fccb591,Marseille,,43.317274,5.361429,,Zone Commerciale,Totem digital,street_digital,72.47,15091,76.93,49.57,True,ok,Carmila Shopping,aéroport,16
3ca04d5d-d840-4f05-9888-139fbe9481d1,Nantes,,47.207862,-1.570892,,Retail Park,Totem digital,digital,84.69,61479,50.13,35.36,False,ok,Grand Centre,cinéma,25
44e9b338-6172-45d5-b652-51ff3251f53b,Toulouse,,43.651569,1.375646,,Retail Park,Grand format digital,digital,50.72,23268,40.03,48.75,True,ok,Grand Centre,stade,26
d82eb911-fa8b-429a-8426-a7cff972ae5f,Marseille,,43.254866,5.333675,,Université,DOOH 8m2,digital,65.87,83049,82.41,27.9,True,ok,Carmila Shopping,gare,19
2f3da579-6543-40e6-83d1-0dfae2876ad6,Bordeaux,,44.859573,-0.601902,,Gare,DOOH 2m2,premium_digital,61.95,70039,84.64,24.12,True,ok,Galerie Marchande,aéroport,18
d1114354-9a6a-49d4-ba73-8bc4739d7f04,Marseille,,43.223373,5.362613,,Gare,Écran galerie,street_digital,50.13,62681,38.94,62.52,True,ok,Carrefour City Mall,gare,24
b09cc4d6-4cd0-4fa9-9314-5bc6927a5aee,Lyon,,45.779956,4.821655,,Zone Commerciale,Grand format digital,digital,94.74,84699,22.92,73.38,True,ok,Carrefour City Mall,cinéma,17
fc9643fa-21ba-4ea2-979e-43347580e3a2,Bordeaux,,44.915788,-0.511798,,Zone Commerciale,Grand format digital,mall_screen,96.7,46475,42.98,16.73,True,ok,Galerie Marchande,centre commercial,24
39df223b-0be4-4dbe-88fb-c5cefc72b71d,Bordeaux,,44.819254,-0.623472,,Gare,DOOH 8m2,mall_screen,76.75,76110,23.69,40.6,True,ok,Galerie Marchande,cinéma,22
63497f28-2d13-4859-be5d-c12206ad624b,Lyon,,45.820586,4.896266,,Zone Commerciale,DOOH 8m2,street_digital,82.79,78000,76.52,34.49,False,ok,Retail Avenue,restaurant,23
93c34bc4-b283-4c94-a34c-1aa276e89dee,Toulouse,,43.583021,1.424639,,Centre,DOOH 2m2,mall_screen,71.89,61345,52.1,32.97,True,ok,Carmila Shopping,stade,25
b26073f3-2ce6-4606-8180-29a069796253,Toulouse,,43.661623,1.36958,,Centre,Écran galerie,street_digital,66.91,18404,57.88,67.28,True,ok,Carrefour City Mall,centre commercial,19
f2e2cbd1-a727-441f-8413-5397cdc93dc0,Marseille,,43.286983,5.42445,,Quartier Affaires,DOOH 8m2,street_digital,73.51,18099,42.88,34.3,False,ok,Grand Centre,cinéma,18
4fec11dd-91fd-4083-b332-59206f8ad058,Bordeaux,,44.864908,-0.561156,,Premium,Totem digital,street_digital,96.2,79768,28.15,23.51,False,ok,Carrefour City Mall,gare,17
cd92acfd-066b-402c-bdc6-f0aa1eab8bb9,Marseille,,43.362147,5.332118,,Zone Commerciale,DOOH 2m2,premium_digital,54.89,3616,74.88,23.66,True,ok,Carmila Shopping,centre commercial,16
a7d11beb-5562-4f7c-9e2b-97a47678344f,Lille,,50.617263,3.122498,,Quartier Affaires,DOOH 2m2,digital,84.55,67174,46.95,16.03,True,ok,Grand Centre,aéroport,26
2c204178-e48f-4a97-97ba-f74292aae8ee,Lille,,50.61687,3.017908,,Université,Totem digital,mall_screen,59.04,57480,62.72,27.14,True,ok,Carrefour City Mall,stade,23
3c922bc8-ece2-4fb3-b1fd-353e7d21f1d4,Bordeaux,,44.847892,-0.647101,,Gare,Totem digital,premium_digital,72.85,30974,38.72,60.08,True,ok,Grand Centre,centre commercial,18
